Orientation,WWR,Angle,Shading Type,sDA,BlindClosed,Heating Penalty,Cooling Benefit,Total Energy
S,30,30,Horizontal,0.39582,0.338356,-0.5474476439790574,-0.27132417102966827,-0.6407380601381022
S,30,35,Horizontal,0.46248,0.29726,-0.5106893542757416,-0.3270736377738989,-0.6555997953784699
S,30,40,Horizontal,0.50418,0.254521,-0.4739310645724256,-0.3828231045181296,-0.6704615306188375
S,30,45,Horizontal,0.55002,0.210137,-0.43717277486910977,-0.43857257126236027,-0.6853232658592052
S,30,0,No Shade,0.15834,0.650959,-0.6920811518324607,0.2133212441826641,-0.37465834665566555
S,30,5,Vertical,0.15834,0.649589,-0.6761561954624781,0.16200295108590265,-0.402355755751128
S,30,10,Vertical,0.15834,0.637534,-0.6602312390924956,0.1106846579891412,-0.43005316484659034
S,30,15,Vertical,0.14586,0.626849,-0.644306282722513,0.05936636489237977,-0.45775057394205276
S,30,20,Vertical,0.14586,0.62274,-0.6311082024432809,0.02653023196625976,-0.4731185281476122
S,30,25,Vertical,0.15,0.62,-0.6179101221640487,-0.00630590095986025,-0.48848648235317166
S,30,30,Vertical,0.14586,0.61863,-0.6047120418848166,-0.03914203388598026,-0.5038544365587311
S,30,35,Vertical,0.12918,0.613151,-0.5936954624781849,-0.06120321892573217,-0.5124975029890042
S,30,40,Vertical,0.13752,0.608767,-0.5826788830715531,-0.08326440396548407,-0.5211405694192774
S,30,45,Vertical,0.12498,0.604932,-0.5716623036649214,-0.10532558900523599,-0.5297836358495506
S,35,5,Eggcrate,0.16668,0.624658,-0.6103839441535777,0.1905972767597451,-0.3285082485831495
S,35,10,Eggcrate,0.19998,0.563288,-0.5672993019197207,0.039937372745783406,-0.412692343941999
S,35,15,Eggcrate,0.23748,0.475616,-0.5242146596858638,-0.1107225312681783,-0.4968764393008485
S,35,20,Eggcrate,0.28332,0.405479,-0.4776396160558463,-0.20525423574752685,-0.5344054031465004
S,35,25,Eggcrate,0.37086,0.349589,-0.43106457242582885,-0.29978594022687544,-0.5719343669921524
S,35,30,Eggcrate,0.41664,0.295342,-0.3844895287958114,-0.394317644706224,-0.6094633308378044
S,35,35,Eggcrate,0.47502,0.239452,-0.3372600349040138,-0.4524910013089,-0.6180275598882526
S,35,40,Eggcrate,0.45414,0.198082,-0.29003054101221626,-0.510664357911576,-0.6265917889387008
S,35,45,Eggcrate,0.4875,0.143288,-0.2428010471204187,-0.5688377145142521,-0.6351560179891491
S,35,5,Horizontal,0.19584,0.624658,-0.6289267015706805,0.23791993891797658,-0.3059862467301747
S,35,10,Horizontal,0.19998,0.577534,-0.6043848167539266,0.13458269706224632,-0.3676483402360495
S,35,15,Horizontal,0.24168,0.495616,-0.5798429319371726,0.03124545520651604,-0.42931043374192424
S,35,20,Horizontal,0.28332,0.439452,-0.5486474694589877,-0.053211957048671384,-0.47099110441684955
S,35,25,Horizontal,0.33336,0.393699,-0.5174520069808026,-0.1376693693038588,-0.5126717750917749
S,35,30,Horizontal,0.42498,0.352329,-0.4862565445026177,-0.22212678155904622,-0.5543524457667002
S,35,35,Horizontal,0.50832,0.309863,-0.44404450261780093,-0.28653029256350604,-0.5717186015315797
S,35,40,Horizontal,0.57498,0.265479,-0.4018324607329841,-0.3509338035679658,-0.5890847572964591
S,35,45,Horizontal,0.60834,0.213699,-0.35962041884816737,-0.41533731457242556,-0.6064509130613387
S,35,0,No Shade,0.19164,0.664658,-0.6534685863874345,0.3412571807737068,-0.24432415322429996
S,35,5,Vertical,0.19164,0.663836,-0.6347076788830714,0.2810197304634485,-0.276782035984225
S,35,10,Vertical,0.19164,0.649863,-0.6159467713787085,0.22078228015319024,-0.3092399187441501
S,35,15,Vertical,0.17082,0.64274,-0.5971858638743454,0.16054482984293195,-0.34169780150407514
S,35,20,Vertical,0.16248,0.636986,-0.5818062827225129,0.12202770506108179,-0.35980431732460355
S,35,25,Vertical,0.15414,0.633151,-0.5664267015706805,0.08351058027923164,-0.377910833145132
S,35,30,Vertical,0.15414,0.629863,-0.5510471204188481,0.04499345549738148,-0.39601734896566043
S,35,35,Vertical,0.15414,0.627123,-0.538176265270506,0.017516391555167127,-0.4074475835157568
S,35,40,Vertical,0.15834,0.622192,-0.5253054101221639,-0.009960672387047224,-0.41887781806585306
S,35,45,Vertical,0.15414,0.609863,-0.5124345549738218,-0.03743773632926156,-0.4303080526159494
S,40,5,Eggcrate,0.20832,0.633699,-0.5599912739965095,0.29122657916424294,-0.21032449584088372
S,40,10,Eggcrate,0.21252,0.576712,-0.5100349040139615,0.11428261949777024,-0.3096999022535044
S,40,15,Eggcrate,0.25416,0.487945,-0.4600785340314135,-0.06266134016870246,-0.40907530866612507
S,40,20,Eggcrate,0.3,0.418356,-0.40652268760907495,-0.17069486862516967,-0.45170736275923756
S,40,25,Eggcrate,0.42918,0.34411,-0.3529668411867364,-0.2787283970816369,-0.4943394168523501
S,40,30,Eggcrate,0.48336,0.295342,-0.29941099476439786,-0.38676192553810407,-0.5369714709454626
S,40,35,Eggcrate,0.50418,0.252877,-0.24443717277486898,-0.4504837175198762,-0.5438172822206303
S,40,40,Eggcrate,0.525,0.201644,-0.18946335078534013,-0.5142055095016483,-0.550663093495798
S,40,45,Eggcrate,0.52914,0.15589,-0.13448952879581128,-0.5779273014834204,-0.5575089047709657
S,40,5,Horizontal,0.22086,0.63589,-0.581915357766143,0.35057400741710343,-0.18103848390383717
S,40,10,Horizontal,0.225,0.590959,-0.5538830715532285,0.23297747600349122,-0.2511278783794113
S,40,15,Horizontal,0.2625,0.511781,-0.525850785340314,0.115380944589879,-0.3212172728549854
S,40,20,Horizontal,0.3,0.451781,-0.4905104712041884,0.019428992146597587,-0.3686495156835999
S,40,25,Horizontal,0.36252,0.401096,-0.4551701570680628,-0.07652296029668383,-0.41608175851221435
S,40,30,Horizontal,0.48336,0.356164,-0.41982984293193715,-0.17247491273996524,-0.4635140013408288
S,40,35,Horizontal,0.55836,0.318356,-0.3721640488656195,-0.24534310160946288,-0.48323638706663935
S,40,40,Horizontal,0.63752,0.270411,-0.32449825479930183,-0.3182112904789605,-0.5029587727924499
S,40,45,Horizontal,0.67916,0.228493,-0.2768324607329841,-0.39107947934845816,-0.5226811585182605
S,40,0,No Shade,0.225,0.666849,-0.6099476439790574,0.46817053883071563,-0.11094908942826305
S,40,5,Vertical,0.21252,0.664658,-0.5880235602094239,0.39282165018421583,-0.15275720398786735
S,40,10,Vertical,0.20832,0.653973,-0.5660994764397905,0.3174727615377161,-0.19456531854747164
S,40,15,Vertical,0.20418,0.647671,-0.544175392670157,0.24212387289121626,-0.23637343310707593
S,40,20,Vertical,0.20832,0.643836,-0.525959860383944,0.19480121073298481,-0.25915150825391786
S,40,25,Vertical,0.20418,0.641096,-0.5077443280977312,0.14747854857475337,-0.2819295834007598
S,40,30,Vertical,0.19164,0.633699,-0.4895287958115182,0.10015588641652193,-0.30470765854760173
S,40,35,Vertical,0.1875,0.630685,-0.4743673647469458,0.06625930167733222,-0.3193690401460091
S,40,40,Vertical,0.1875,0.614795,-0.45920593368237334,0.03236271693814252,-0.3340304217444164
S,40,45,Vertical,0.19998,0.590137,-0.44404450261780093,-0.0015338678010471788,-0.34869180334282374
S,45,5,Eggcrate,0.23748,0.637534,-0.5076352530541012,0.3989571213884041,-0.08504715720114264
S,45,10,Eggcrate,0.225,0.592603,-0.45146160558464216,0.20311439548186888,-0.1943465892756272
S,45,15,Eggcrate,0.27084,0.503014,-0.39528795811518314,0.007271669575333682,-0.3036460213501118
S,45,20,Eggcrate,0.34164,0.429589,-0.3352966841186735,-0.11433942941632787,-0.35186723073922854
S,45,25,Eggcrate,0.44166,0.36137,-0.27530541012216386,-0.2359505284079894,-0.4000884401283453
S,45,30,Eggcrate,0.52086,0.312877,-0.21531413612565423,-0.3575616273996509,-0.44830964951746205
S,45,35,Eggcrate,0.55002,0.257808,-0.1524869109947642,-0.42927468125848345,-0.4552633435229166
S,45,40,Eggcrate,0.57914,0.209589,-0.08965968586387413,-0.500987735117316,-0.46221703752837107
S,45,45,Eggcrate,0.58332,0.160274,-0.026832460732984068,-0.5727007889761485,-0.4691707315338256
S,45,5,Horizontal,0.25002,0.638356,-0.5322862129144852,0.4631523293581542,-0.05410141095199384
S,45,10,Horizontal,0.25002,0.601096,-0.5007635253054101,0.33150481142136895,-0.1324550967773296
S,45,15,Horizontal,0.29166,0.525479,-0.4692408376963351,0.1998572934845837,-0.2108087826026654
S,45,20,Horizontal,0.32916,0.460822,-0.42986474694589877,0.0927895336435912,-0.26378157422242954
S,45,25,Horizontal,0.37086,0.411781,-0.39048865619546247,-0.014278226197401295,-0.31675436584219374
S,45,30,Horizontal,0.51666,0.363562,-0.3511125654450261,-0.12134598603839382,-0.3697271574619579
S,45,35,Horizontal,0.60834,0.319452,-0.2978839441535776,-0.20230011998254765,-0.3914240342569163
S,45,40,Horizontal,0.68752,0.27863,-0.2446553228621291,-0.2832542539267015,-0.41312091105187476
S,45,45,Horizontal,0.74168,0.232877,-0.19142670157068056,-0.3642083878708553,-0.43481778784683317
S,45,0,No Shade,0.25836,0.674795,-0.5638089005235601,0.5947998472949394,0.024252274873341938
S,45,5,Vertical,0.24582,0.673973,-0.5395942408376962,0.5135806003975182,-0.020357234100189678
S,45,10,Vertical,0.24582,0.671233,-0.5153795811518325,0.432361353500097,-0.0649667430737213
S,45,15,Vertical,0.225,0.663288,-0.4911649214659686,0.35114210660267586,-0.10957625204725291
S,45,20,Vertical,0.225,0.656712,-0.4706588132635253,0.29876336169284473,-0.13451850218462544
S,45,25,Vertical,0.21666,0.649589,-0.450152705061082,0.24638461678301357,-0.15946075232199794
S,45,30,Vertical,0.21252,0.644384,-0.42964659685863876,0.19400587187318244,-0.18440300245937047
S,45,35,Vertical,0.20832,0.638082,-0.412521815008726,0.15348146330230764,-0.20271461401989435
S,45,40,Vertical,0.225,0.606575,-0.39539703315881314,0.11295705473143282,-0.22102622558041823
S,45,45,Vertical,0.23748,0.579178,-0.37827225130890035,0.072432646160558,-0.23933783714094214
S,50,5,Eggcrate,0.26664,0.645753,-0.45451570680628267,0.5098690190517741,0.0433172872591088
S,50,10,Eggcrate,0.25836,0.586301,-0.39267015706806274,0.29819526250727146,-0.07393227217034576
S,50,15,Eggcrate,0.29166,0.515342,-0.3308246073298428,0.08652150596276884,-0.19118183159980034
S,50,20,Eggcrate,0.35832,0.436986,-0.2643979057591622,-0.04817481093659101,-0.24460690081961248
S,50,25,Eggcrate,0.50418,0.359452,-0.19797120418848158,-0.18287112783595086,-0.2980319700394246
S,50,30,Eggcrate,0.57918,0.311507,-0.13154450261780093,-0.31756744473531073,-0.35145703925923677
S,50,35,Eggcrate,0.61248,0.252877,-0.06064572425828957,-0.3982943390052351,-0.35914812950906827
S,50,40,Eggcrate,0.61668,0.212055,0.010253054101221792,-0.47902123327515944,-0.3668392197588997
S,50,45,Eggcrate,0.61668,0.171781,0.08115183246073315,-0.5597481275450837,-0.3745303100087312
S,50,5,Horizontal,0.28752,0.646575,-0.48134816753926696,0.5760715108105487,0.07412669818976343
S,50,10,Horizontal,0.29586,0.60411,-0.44633507853403137,0.43060024602482083,-0.012313450309036494
S,50,15,Horizontal,0.31668,0.536438,-0.41132198952879573,0.28512898123909286,-0.09875359880783642
S,50,20,Horizontal,0.35832,0.469589,-0.3680191972076787,0.1673809567093273,-0.15701145868713834
S,50,25,Horizontal,0.40836,0.416164,-0.3247164048865618,0.04963293217956169,-0.21526931856644027
S,50,30,Horizontal,0.525,0.373425,-0.2814136125654448,-0.06811509235020392,-0.27352717844574215
S,50,35,Horizontal,0.65416,0.328767,-0.22305846422338552,-0.1570036782528606,-0.29742142491747314
S,50,40,Horizontal,0.725,0.281644,-0.16470331588132625,-0.2458922641555173,-0.3213156713892042
S,50,45,Horizontal,0.78332,0.236438,-0.10634816753926696,-0.33478085005817393,-0.3452099178609352
S,50,0,No Shade,0.27918,0.674795,-0.5163612565445026,0.7215427755962767,0.16056684668856336
S,50,5,Vertical,0.27498,0.673973,-0.4900741710296684,0.6383351815493502,0.1160231343252617
S,50,10,Vertical,0.25836,0.669315,-0.4637870855148341,0.5551275875024236,0.07147942196196005
S,50,15,Vertical,0.2625,0.664932,-0.4374999999999999,0.4719199934554972,0.026935709598658403
S,50,20,Vertical,0.25002,0.659726,-0.4152486910994763,0.4163977663854952,0.0008992203398067618
S,50,25,Vertical,0.25002,0.652603,-0.39299738219895275,0.36087553931549315,-0.02513726891904488
S,50,30,Vertical,0.24582,0.633151,-0.3707460732984292,0.30535331224549117,-0.05117375817789652
S,50,35,Vertical,0.24582,0.612329,-0.35176701570680613,0.2580495867267791,-0.07333950991602341
S,50,40,Vertical,0.2625,0.578904,-0.3327879581151831,0.21074586120806693,-0.0955052616541503
S,50,45,Vertical,0.27918,0.553425,-0.31380890052356003,0.16344213568935484,-0.11767101339227719
S,55,5,Eggcrate,0.26664,0.645753,-0.40085078534031415,0.612145809094435,0.1653510308431987
S,55,10,Eggcrate,0.28332,0.580274,-0.3324607329842932,0.3756082448613538,0.033765516292959985
S,55,15,Eggcrate,0.32082,0.499726,-0.2640706806282722,0.1390706806282727,-0.09781999825727869
S,55,20,Eggcrate,0.41664,0.420274,-0.1904450261780104,-0.008426804585999204,-0.15562913711005855
S,55,25,Eggcrate,0.51666,0.355342,-0.11681937172774856,-0.15592428980027112,-0.21343827596283838
S,55,30,Eggcrate,0.60418,0.30274,-0.04319371727748671,-0.3034217750145431,-0.2712474148156182
S,55,35,Eggcrate,0.62916,0.254247,0.03588568935427597,-0.3897349779426018,-0.27690829434439573
S,55,40,Eggcrate,0.64584,0.201918,0.11496509598603864,-0.47604818087066053,-0.28256917387317326
S,55,45,Eggcrate,0.65,0.152329,0.19404450261780135,-0.5623613837987192,-0.2882300534019508
S,55,5,Horizontal,0.27498,0.646575,-0.43095549738219896,0.6895209181694788,0.20234295208643466
S,55,10,Horizontal,0.29166,0.601096,-0.3926701570680628,0.5303584630114414,0.10774935877943193
S,55,15,Horizontal,0.3375,0.521096,-0.35438481675392663,0.371196007853404,0.01315576547242918
S,55,20,Horizontal,0.38748,0.451781,-0.30715532286212904,0.2430138949486141,-0.0501945149337555
S,55,25,Horizontal,0.45,0.401096,-0.25992582897033145,0.11483178204382422,-0.11354479533994018
S,55,30,Horizontal,0.61668,0.355068,-0.21269633507853392,-0.01335033086096568,-0.1768950757461248
S,55,35,Horizontal,0.70832,0.311507,-0.14921465968586373,-0.10985144585030066,-0.20273476793654144
S,55,40,Horizontal,0.775,0.265479,-0.08573298429319351,-0.20635256083963563,-0.22857446012695806
S,55,45,Horizontal,0.84168,0.213699,-0.022251308900523296,-0.3028536758289706,-0.2544141523173747
S,55,0,No Shade,0.28752,0.674795,-0.4692408376963351,0.8486833733275161,0.2969365453934374
S,55,5,Vertical,0.27084,0.672603,-0.4401178010471204,0.7514247927574174,0.2436163950926403
S,55,10,Vertical,0.25416,0.667945,-0.4109947643979057,0.6541662121873186,0.1902962447918432
S,55,15,Vertical,0.25002,0.665753,-0.381871727748691,0.55690763161722,0.13697609449104614
S,55,20,Vertical,0.24168,0.663014,-0.35678446771378697,0.4924851839732409,0.1061939506240904
S,55,25,Vertical,0.24168,0.644384,-0.331697207678883,0.42806273632926184,0.07541180675713467
S,55,30,Vertical,0.24582,0.628767,-0.306609947643979,0.3636402886852828,0.044629662890178945
S,55,35,Vertical,0.25836,0.603288,-0.28490401396160553,0.3107313178689166,0.020211414585627058
S,55,40,Vertical,0.26664,0.580274,-0.2631980802792321,0.25782234705255047,-0.0042068337189248295
S,55,45,Vertical,0.28332,0.554795,-0.2414921465968586,0.20491337623618425,-0.028625082023476724
S,60,5,Eggcrate,0.28752,0.636164,-0.3543848167539265,0.7197437948419629,0.28591531679882387
S,60,10,Eggcrate,0.29586,0.57589,-0.2794502617801045,0.4567328085611796,0.13873422733736607
S,60,15,Eggcrate,0.34998,0.48411,-0.2045157068062825,0.19372182228039625,-0.008446862124091747
S,60,20,Eggcrate,0.42498,0.410137,-0.12358202443280958,0.03353678858832737,-0.07046579850706829
S,60,25,Eggcrate,0.57498,0.342466,-0.04264834205933665,-0.1266482451037415,-0.13248473489004484
S,60,30,Eggcrate,0.65,0.289041,0.03828534031413628,-0.2868332787958104,-0.19450367127302137
S,60,35,Eggcrate,0.68752,0.232055,0.1258726003490404,-0.3786570438239282,-0.19781899056144625
S,60,40,Eggcrate,0.67084,0.185479,0.21345986038394454,-0.4704808088520459,-0.20113430984987116
S,60,45,Eggcrate,0.68332,0.138082,0.3010471204188487,-0.5623045738801636,-0.20444962913829604
S,60,5,Horizontal,0.3,0.638356,-0.3877617801047119,0.8093140997673068,0.3298899773979759
S,60,10,Horizontal,0.32082,0.590959,-0.3462041884816752,0.6358734184118674,0.22668354853567005
S,60,15,Horizontal,0.375,0.504658,-0.3046465968586386,0.4624327370564279,0.12347711967336424
S,60,20,Horizontal,0.43332,0.439452,-0.25316317626527035,0.32389228233469064,0.05534976825959671
S,60,25,Horizontal,0.51666,0.38411,-0.2016797556719021,0.18535182761295338,-0.01277758315417081
S,60,30,Horizontal,0.7,0.332603,-0.15019633507853386,0.04681137289121611,-0.08090493456793832
S,60,35,Horizontal,0.75,0.291507,-0.08169720767888293,-0.05760525741710274,-0.109012535143392
S,60,40,Horizontal,0.84584,0.237534,-0.013198080279232,-0.1620218877254216,-0.13712013571884568
S,60,45,Horizontal,0.86668,0.186027,0.055301047120418945,-0.26643851803374047,-0.16522773629429938
S,60,0,No Shade,0.30414,0.674795,-0.42931937172774853,0.9827547811227463,0.4330964062602817
S,60,5,Vertical,0.28752,0.673973,-0.3973603839441534,0.869854536309871,0.3697550172879124
S,60,10,Vertical,0.26664,0.670959,-0.36540139616055833,0.7569542914969958,0.3064136283155431
S,60,15,Vertical,0.25836,0.666575,-0.3334424083769632,0.6440540466841205,0.24307223934317376
S,60,20,Vertical,0.25416,0.658904,-0.3057373472949388,0.5691028274675209,0.20609928649207557
S,60,25,Vertical,0.25416,0.643288,-0.2780322862129143,0.49415160825092136,0.1691263336409774
S,60,30,Vertical,0.25416,0.629589,-0.2503272251308899,0.4192003890343218,0.1321533807898792
S,60,35,Vertical,0.26664,0.607123,-0.22556719022687596,0.3573911976439789,0.10316019340646836
S,60,40,Vertical,0.2625,0.591233,-0.200807155322862,0.29558200625363606,0.07416700602305751
S,60,45,Vertical,0.26664,0.567123,-0.17604712041884807,0.2337728148632932,0.04517381863964666
S,65,5,Eggcrate,0.29586,0.633699,-0.33736910994764385,0.8711232911576492,0.4176946646062251
S,65,10,Eggcrate,0.31248,0.56137,-0.25785340314136107,0.5950838968877251,0.2639030904845655
S,65,15,Eggcrate,0.38748,0.465753,-0.17833769633507837,0.3190445026178011,0.11011151636290588
S,65,20,Eggcrate,0.47082,0.395616,-0.09075043630017435,0.14353972755478014,0.041310787028228255
S,65,25,Eggcrate,0.63752,0.325753,-0.0031631762652703233,-0.03196504750824081,-0.02748994230644937
S,65,30,Eggcrate,0.7,0.275342,0.08442408376963367,-0.2074698225712617,-0.09629067164112701
S,65,35,Eggcrate,0.71248,0.220822,0.1811736474694592,-0.31251136198371104,-0.1027796400391931
S,65,40,Eggcrate,0.72916,0.162466,0.2779232111692847,-0.4175529013961604,-0.10926860843725919
S,65,45,Eggcrate,0.72916,0.120274,0.3746727748691102,-0.5225944408086097,-0.11575757683532528
S,65,5,Horizontal,0.31668,0.63589,-0.37216404886561943,0.9572850009695549,0.45789224412083546
S,65,10,Horizontal,0.33336,0.57863,-0.3274432809773123,0.7674073165115365,0.3442982495137862
S,65,15,Horizontal,0.40002,0.483014,-0.28272251308900515,0.5775296320535181,0.23070425490673693
S,65,20,Horizontal,0.47916,0.417534,-0.22720331588132622,0.4269833478766716,0.1563398590529907
S,65,25,Horizontal,0.625,0.363562,-0.1716841186736473,0.27643706369982507,0.08197546319924448
S,65,30,Horizontal,0.73752,0.318356,-0.11616492146596835,0.12589077952297856,0.007611067345498261
S,65,35,Horizontal,0.82916,0.267945,-0.04210296684118653,0.012176259210781193,-0.023419443906018807
S,65,40,Horizontal,0.87084,0.213699,0.031958987783595294,-0.10153826110141617,-0.054449955157535875
S,65,45,Horizontal,0.89584,0.154247,0.10602094240837712,-0.21525278141361354,-0.08548046640905294
S,65,0,No Shade,0.30834,0.674795,-0.4168848167539266,1.1471626854275734,0.5714862387278847
S,65,5,Vertical,0.29586,0.673973,-0.3838350785340313,1.0389019172968783,0.512629096209464
S,65,10,Vertical,0.27498,0.672329,-0.350785340314136,0.9306411491661833,0.4537719536910433
S,65,15,Vertical,0.2625,0.672329,-0.31773560209424073,0.8223803810354883,0.39491481117262256
S,65,20,Vertical,0.25002,0.672329,-0.28861256544502606,0.7439069468683361,0.3562951647790172
S,65,25,Vertical,0.25002,0.672329,-0.2594895287958114,0.6654335127011841,0.31767551838541175
S,65,30,Vertical,0.25002,0.672329,-0.2303664921465967,0.586960078534032,0.27905587199180637
S,65,35,Vertical,0.24582,0.672329,-0.20320680628272236,0.5156068208260622,0.24447175102562757
S,65,40,Vertical,0.22914,0.672329,-0.17604712041884799,0.4442535631180924,0.2098876300594488
S,65,45,Vertical,0.22914,0.672329,-0.14888743455497364,0.37290030541012265,0.17530350909327003
W,25,5,Eggcrate,0.31668,0.290959,-0.5940252237018249,0.030396928845987985,-0.5816869005454618
W,25,10,Eggcrate,0.35418,0.236712,-0.5839498344254209,-0.006470815034015406,-0.6093376800572835
W,25,15,Eggcrate,0.34164,0.230685,-0.5738744451490171,-0.04333855891401881,-0.6369884595691051
W,25,20,Eggcrate,0.30834,0.213151,-0.5670400901853025,-0.06790074528132041,-0.6552842892793269
W,25,25,Eggcrate,0.32082,0.170411,-0.5602057352215881,-0.09246293164862202,-0.6735801189895487
W,25,30,Eggcrate,0.31248,0.133973,-0.5533713802578736,-0.11702511801592361,-0.6918759486997705
W,25,35,Eggcrate,0.28332,0.121918,-0.5499189741421827,-0.13373425475782308,-0.7055574239197074
W,25,40,Eggcrate,0.23748,0.108493,-0.546466568026492,-0.15044339149972252,-0.7192388991396442
W,25,45,Eggcrate,0.225,0.070685,-0.5430141619108011,-0.167152528241622,-0.7329203743595811
W,25,5,Horizontal,0.34164,0.290959,-0.6003663777918692,0.04453731103752196,-0.5736377857965954
W,25,10,Horizontal,0.39582,0.236712,-0.5966321426055098,0.021809949349052546,-0.5932394505595506
W,25,15,Horizontal,0.39168,0.230685,-0.5928979074191503,-0.0009174123394168742,-0.6128411153225058
W,25,20,Horizontal,0.37914,0.230685,-0.5895159585711266,-0.019975124670221403,-0.6290191290191298
W,25,25,Horizontal,0.40836,0.196986,-0.5861340097231028,-0.03903283700102593,-0.6451971427157538
W,25,30,Horizontal,0.40002,0.169589,-0.5827520608750791,-0.05809054933183046,-0.6613751564123778
W,25,35,Horizontal,0.40416,0.161096,-0.5795110265623898,-0.07468959659299997,-0.6751611590321274
W,25,40,Horizontal,0.40416,0.148767,-0.5762699922497005,-0.09128864385416949,-0.688947161651877
W,25,45,Horizontal,0.40416,0.114247,-0.5730289579370113,-0.107887691115339,-0.7027331642716266
W,25,0,No Shade,0.34584,0.30274,-0.6041006129782287,0.06726467272599138,-0.5540361210336402
W,25,5,Vertical,0.32916,0.30274,-0.5970548862115127,0.04963812364467583,-0.5649559520527269
W,25,10,Vertical,0.32082,0.300822,-0.5900091594447968,0.03201157456336028,-0.5758757830718135
W,25,15,Vertical,0.31248,0.298904,-0.5829634326780808,0.014385025482044731,-0.5867956140909002
W,25,20,Vertical,0.29586,0.294521,-0.5778905094060452,0.0024219685760584527,-0.5939065070578723
W,25,25,Vertical,0.29166,0.292329,-0.5728175861340097,-0.009541088329927826,-0.6010174000248444
W,25,30,Vertical,0.28752,0.288219,-0.5677446628619741,-0.021504145235914107,-0.6081282929918165
W,25,35,Vertical,0.2625,0.288219,-0.5649968294229549,-0.029369427025842207,-0.6134097039804238
W,25,40,Vertical,0.25416,0.287123,-0.5622489959839356,-0.037234708815770304,-0.6186911149690313
W,25,45,Vertical,0.2625,0.28,-0.5595011625449164,-0.04509999060569841,-0.6239725259576386
W,30,5,Eggcrate,0.40416,0.298904,-0.5438596491228069,0.07351530879854638,-0.4854141355382058
W,30,10,Eggcrate,0.42918,0.252329,-0.532022828154724,0.03081282243985635,-0.5172687343903233
W,30,15,Eggcrate,0.42918,0.230685,-0.5201860071866412,-0.01188966391883368,-0.5491233332424407
W,30,20,Eggcrate,0.40416,0.210685,-0.5122947932079193,-0.04075757219912817,-0.5707721191592164
W,30,25,Eggcrate,0.38748,0.192603,-0.5044035792291974,-0.06962548047942266,-0.5924209050759922
W,30,30,Eggcrate,0.4125,0.138904,-0.4965123652504755,-0.09849338875971715,-0.614069690992768
W,30,35,Eggcrate,0.38334,0.123562,-0.49256675826111457,-0.11854190641709142,-0.6306885376364286
W,30,40,Eggcrate,0.34584,0.110959,-0.4886211512717536,-0.13859042407446567,-0.6473073842800894
W,30,45,Eggcrate,0.34164,0.068493,-0.4846755442823927,-0.15863894173183993,-0.66392623092375
W,30,5,Horizontal,0.42498,0.298904,-0.5511872049601916,0.08949051566891307,-0.4764894144546755
W,30,10,Horizontal,0.46248,0.25589,-0.5466779398294933,0.06276323618058972,-0.4994192922232627
W,30,15,Horizontal,0.47502,0.230685,-0.5421686746987951,0.03603595669226638,-0.5223491699918499
W,30,20,Horizontal,0.47916,0.230685,-0.5382230677094342,0.013700024268614476,-0.5413287199887697
W,30,25,Horizontal,0.46668,0.223562,-0.5342774607200732,-0.008635908155037425,-0.5603082699856896
W,30,30,Horizontal,0.52086,0.173973,-0.5303318537307122,-0.03097184057868933,-0.5792878199826095
W,30,35,Horizontal,0.49998,0.165753,-0.5267385330796871,-0.050518839490515874,-0.5957526528246135
W,30,40,Horizontal,0.4875,0.158904,-0.523145212428662,-0.07006583840234241,-0.6122174856666175
W,30,45,Horizontal,0.50418,0.119726,-0.5195518917776368,-0.08961283731416897,-0.6286823185086216
W,30,0,No Shade,0.41664,0.310137,-0.5556964700908897,0.11621779515723642,-0.45355953668608834
W,30,5,Vertical,0.40002,0.310137,-0.5474529697738321,0.09641392079037342,-0.4654903041999823
W,30,10,Vertical,0.40002,0.304932,-0.5392094694567744,0.07661004642351044,-0.4774210717138762
W,30,15,Vertical,0.38334,0.301644,-0.5309659691397167,0.056806172056647446,-0.48935183922777015
W,30,20,Vertical,0.39168,0.297808,-0.5250475586556753,0.04316730861066092,-0.4973196548878933
W,30,25,Vertical,0.37914,0.297808,-0.5191291481716338,0.029528445164674396,-0.5052874705480165
W,30,30,Vertical,0.35418,0.292877,-0.5132107376875924,0.015889581718687873,-0.5132552862081396
W,30,35,Vertical,0.34998,0.290411,-0.5099697033749031,0.005810278149635511,-0.5203126530669957
W,30,40,Vertical,0.34584,0.282466,-0.5067286690622137,-0.004269025419416851,-0.5273700199258519
W,30,45,Vertical,0.32502,0.27863,-0.5034876347495244,-0.014348328988469213,-0.5344273867847079
W,35,5,Eggcrate,0.47916,0.301644,-0.4806594800253646,0.11292734289986385,-0.3795142455192092
W,35,10,Eggcrate,0.49164,0.272603,-0.4664975692242655,0.06354609471022421,-0.41586200767342296
W,35,15,Eggcrate,0.50832,0.230685,-0.4523356584231663,0.014164846520584588,-0.4522097698276367
W,35,20,Eggcrate,0.50832,0.211781,-0.44310575635876837,-0.019045480166279615,-0.4769585253456228
W,35,25,Eggcrate,0.46668,0.20411,-0.4338758542943704,-0.05225580685314382,-0.5017072808636088
W,35,30,Eggcrate,0.49998,0.143562,-0.4246459522299725,-0.08546613354000802,-0.5264560363815949
W,35,35,Eggcrate,0.46668,0.123562,-0.4198548580286056,-0.1084870671770907,-0.5452699584213236
