id,displayName,primaryTypeDisplayName,rating,userRatingCount,location,shortFormattedAddress,googleMapsUri,priceRange,priceLevel,websiteUri,businessStatus,types,primaryType
ChIJM3AGgFIEdkgRLP1Hr8NxugE,Honest Burgers Clapham,Hamburger Restaurant,4.5,929,"{'latitude': 51.4625883, 'longitude': -0.13780789999999998}","York House, 75 Venn St, London",https://maps.google.com/?cid=124537024979402028&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://www.honestburgers.co.uk/locations/clapham/?utm_source=google&utm_medium=organic&utm_campaign=google_business&utm_id=clapham,OPERATIONAL,"['hamburger_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",hamburger_restaurant
ChIJYTIzQY0FdkgRuEyiLaCQGsY,Lievito Madre Italian Restaurant & Pizzeria,Italian Restaurant,4.4,535,"{'latitude': 51.4633694, 'longitude': -0.13438519999999998}","181 Clapham Manor St, London",https://maps.google.com/?cid=14274880986538986680&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,http://www.lievitomadre.co.uk/,OPERATIONAL,"['italian_restaurant', 'family_restaurant', 'pizza_restaurant', 'pizza_delivery', 'grocery_store', 'meal_delivery', 'food_delivery', 'cocktail_bar', 'bar', 'food_store', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",italian_restaurant
ChIJX00aKI8FdkgR1QbaPMCJDIU,Taco Bell,Fast Food Restaurant,3.5,316,"{'latitude': 51.4634862, 'longitude': -0.13380590000000003}","84 Clapham High St, London",https://maps.google.com/?cid=9587189165512591061&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_INEXPENSIVE,https://www.tacobell.co.uk/,OPERATIONAL,"['fast_food_restaurant', 'mexican_restaurant', 'vegetarian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",fast_food_restaurant
ChIJX3GugE0EdkgRxtPtMFsTMJc,Five Guys Burgers and Fries Clapham,Hamburger Restaurant,4.3,1449,"{'latitude': 51.462335499999995, 'longitude': -0.1374021}","182-184 Clapham High St, London",https://maps.google.com/?cid=10894228780993074118&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://restaurants.fiveguys.co.uk/greater-london/182-184-clapham-high-st,OPERATIONAL,"['hamburger_restaurant', 'fast_food_restaurant', 'hot_dog_restaurant', 'hot_dog_stand', 'meal_takeaway', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",hamburger_restaurant
ChIJXzK1eVIEdkgRm4ZaMtcxtNU,Eco Restaurant,Italian Restaurant,4.4,1615,"{'latitude': 51.462537499999996, 'longitude': -0.1378614}","York House, 73 Venn St, London",https://maps.google.com/?cid=15398987826219091611&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",PRICE_LEVEL_MODERATE,http://www.ecorestaurants.com/,OPERATIONAL,"['italian_restaurant', 'pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",italian_restaurant
ChIJgyZPwd0FdkgR-96s4Om1uEA,Osteria Mbare,Italian Restaurant,4.4,920,"{'latitude': 51.4620861, 'longitude': -0.13713699999999998}","167 Clapham High St, London",https://maps.google.com/?cid=4663677430243581691&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '30'}, 'endPrice': {'currencyCode': 'GBP', 'units': '60'}}",,https://www.dishcult.com/restaurant/OSTERIAMBARE,OPERATIONAL,"['italian_restaurant', 'grocery_store', 'cocktail_bar', 'bar', 'food_store', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",italian_restaurant
ChIJjdvld00EdkgRwpb9WDRfuTI,Carmen Tapas,Spanish Restaurant,4.2,614,"{'latitude': 51.461667, 'longitude': -0.137801}","underground : opposite Clapham Common station, 6 Clapham Common South Side, London",https://maps.google.com/?cid=3655057251023820482&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '40'}}",PRICE_LEVEL_MODERATE,http://www.carmenbardetapas.com/,OPERATIONAL,"['spanish_restaurant', 'european_restaurant', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",spanish_restaurant
ChIJF7rG8mYFdkgROnZmKh8SYjY,Fireaway Clapham,Pizza Restaurant,4.6,501,"{'latitude': 51.463516899999995, 'longitude': -0.1337344}","82 Clapham High St, London",https://maps.google.com/?cid=3918714550830396986&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://fireaway.co.uk/,OPERATIONAL,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",pizza_restaurant
ChIJ_9CqpaUFdkgRwf70MRDBRUc,CRACK COOKIES,Dessert Restaurant,4.6,132,"{'latitude': 51.4634825, 'longitude': -0.1337411}","82a Clapham High St, London",https://maps.google.com/?cid=5135723225387695809&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,http://www.crackcookies.co.uk/,OPERATIONAL,"['dessert_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",dessert_restaurant
ChIJFVuD3E0FdkgRXFFhjgLEDcg,Pret A Manger,Sandwich Shop,3.4,168,"{'latitude': 51.462105199999996, 'longitude': -0.1382676}","1 The Pavement, London",https://maps.google.com/?cid=14415393497540546908&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",PRICE_LEVEL_MODERATE,https://www.pret.co.uk/en-GB/shop-finder/l/london/1-the-pavement/10820,OPERATIONAL,"['sandwich_shop', 'coffee_shop', 'salad_shop', 'pastry_shop', 'breakfast_restaurant', 'dessert_shop', 'cafe', 'bakery', 'confectionery', 'food_store', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",sandwich_shop
