id,displayName,primaryTypeDisplayName,primaryType,types,rating,userRatingCount,location,shortFormattedAddress,priceRange,priceLevel,googleMapsUri,websiteUri,businessStatus,summaryType,takeaway
ChIJ8STD7OoFdkgR9IyRF284hc0,Selekt Chicken - Nine Elms,Restaurant,restaurant,"['fast_food_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.7,659.0,"{'latitude': 51.4746038, 'longitude': -0.1324822}","252 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://maps.google.com/?cid=14809304999465684212&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.selektchicken.com/,OPERATIONAL,Fast Food,Dine-In
ChIJU_VgJQAFdkgRK5zBdVvxNn0,Paimbha Indian restaurant,Indian Restaurant,indian_restaurant,"['indian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.6,86.0,"{'latitude': 51.4741697, 'longitude': -0.1328982}","indian Restaurant, paimbha, 266 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=9022664278603308075&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://paimbharestaurant.co.uk/,OPERATIONAL,South Asian,Dine-In
ChIJXSngkPgEdkgRaWmfsAy9ipE,Pak Hong Fish Bar,Takeout Restaurant,meal_takeaway,"['meal_delivery', 'food_delivery', 'chinese_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",3.4,151.0,"{'latitude': 51.4736693, 'longitude': -0.1330481}","413 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=10487402544486115689&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://pakhongfishbar.wixsite.com/pakhong,OPERATIONAL,Seafood,Takeaway Only
ChIJIX1Dl_gEdkgRnbxNdBlO3_4,Aquarium Snack Bar,Portuguese Restaurant,portuguese_restaurant,"['portuguese_restaurant', 'cafe', 'breakfast_restaurant', 'night_club', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.5,52.0,"{'latitude': 51.473599799999995, 'longitude': -0.1331191}","415 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://maps.google.com/?cid=18365483676672572573&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.facebook.com/aquariumclubldn/,OPERATIONAL,European,Dine-In
ChIJfYupU_YFdkgR6QZiJU6p40k,Lahori Grill,Indian Restaurant,indian_restaurant,"['indian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.6,45.0,"{'latitude': 51.474205299999994, 'longitude': -0.1329879}","266 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=5324285337581782761&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,South Asian,Dine-In
ChIJY4X5z1UEdkgRZCzKUQavb0w,McDonald's,Fast Food Restaurant,fast_food_restaurant,"['fast_food_restaurant', 'chicken_restaurant', 'diner', 'breakfast_restaurant', 'hamburger_restaurant', 'american_restaurant', 'service', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.4,2349.0,"{'latitude': 51.471587299999996, 'longitude': -0.13697779999999998}","368, 370 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=5507813310974274660&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.mcdonalds.com/gb/en-gb.html?cid=RF:YEXT:GMB:8260912:Clicks:DIRSYN:,OPERATIONAL,Fast Food,Dine-In
ChIJxVqHTfgEdkgRD4dZm8lBnSc,A Toca Restaurant,Portuguese Restaurant,portuguese_restaurant,"['portuguese_restaurant', 'tapas_restaurant', 'greek_restaurant', 'croatian_restaurant', 'turkish_restaurant', 'french_restaurant', 'italian_restaurant', 'church', 'place_of_worship', 'meal_takeaway', 'spanish_restaurant', 'restaurant', 'point_of_interest', 'food', 'association_or_organization', 'establishment']",4.4,2412.0,"{'latitude': 51.475376399999995, 'longitude': -0.1311439}","341 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=2854510072973330191&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.atoca-lambeth.co.uk/,OPERATIONAL,European,Dine-In
ChIJgZTay1IFdkgRexi6lbhzsL4,After Hours,Soul Food Restaurant,soul_food_restaurant,"['soul_food_restaurant', 'halal_restaurant', 'vegan_restaurant', 'dessert_restaurant', 'vegetarian_restaurant', 'hookah_bar', 'cocktail_bar', 'chicken_restaurant', 'lounge_bar', 'night_club', 'bar', 'american_restaurant', 'meal_takeaway', 'event_venue', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.0,278.0,"{'latitude': 51.476768299999996, 'longitude': -0.13044100000000003}","178a Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '50'}}",,https://maps.google.com/?cid=13740609699730561147&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.theafterhourslounge.com/,OPERATIONAL,American,Dine-In
ChIJOzRnUvgEdkgRdjLrE_0qwXg,Casa Benfica - Londres,Portuguese Restaurant,portuguese_restaurant,"['portuguese_restaurant', 'cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.5,238.0,"{'latitude': 51.4752155, 'longitude': -0.13161119999999998}","Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '40'}}",,https://maps.google.com/?cid=8701283221505782390&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://m.facebook.com/CasaBenficaLondres/,OPERATIONAL,European,Dine-In
ChIJAep23wQFdkgRgzleMAR9UGo,Lusitania,Portuguese Restaurant,portuguese_restaurant,"['portuguese_restaurant', 'mediterranean_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.2,465.0,"{'latitude': 51.475081499999995, 'longitude': -0.1314164}","353 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '70'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=7660760423102036355&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.restaurantelusitania.co.uk/,OPERATIONAL,European,Dine-In
ChIJZVJOlfkEdkgRvyf37HzvVfI,Meskerem,Ethiopian Restaurant,ethiopian_restaurant,"['ethiopian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.7,100.0,"{'latitude': 51.4768894, 'longitude': -0.1305247}","176a Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=17462126450029569983&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.findhabesha.com/component/jbusinessdirectory/companies/281?Itemid=3,OPERATIONAL,African,Dine-In
ChIJ7Zyh9_gEdkgRZJGEzIctdgY,Peri Peri Chicken Bites,Takeout Restaurant,meal_takeaway,"['fast_food_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.2,148.0,"{'latitude': 51.4748247, 'longitude': -0.13225299999999998}","242 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://maps.google.com/?cid=465609672754499940&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Fast Food,Takeaway Only
ChIJDbbm6_kEdkgR70bw0KvhD_w,Ocean Blue,Fish & Chips Restaurant,fish_and_chips_restaurant,"['fish_and_chips_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.3,344.0,"{'latitude': 51.477109999999996, 'longitude': -0.1301625}","172 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=18162983950269564655&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Seafood,Dine-In
ChIJq6oduvkEdkgRPttPuU9f2vA,Twice As Nice,Caribbean Restaurant,caribbean_restaurant,"['caribbean_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",3.2,72.0,"{'latitude': 51.4762313, 'longitude': -0.13087120000000002}","192 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=17355288910041701182&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Latin American,Dine-In
ChIJZVJOlfkEdkgR0f1alMlYxcc,El Hak,Kebab Shop,kebab_shop,"['kebab_shop', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",3.8,197.0,"{'latitude': 51.476956699999995, 'longitude': -0.1302797}","174B Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=14395009406760320465&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Middle Eastern,Dine-In
ChIJqxIDTvgEdkgRnWknDFPgLvc,Dallas Peri Peri,Restaurant,restaurant,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.2,119.0,"{'latitude': 51.4750148, 'longitude': -0.1315811}","355 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=17811420223587707293&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://dallasperiperi.co.uk/hXPy,OPERATIONAL,Restaurant,Dine-In
ChIJAU_oYwAFdkgRonragj5OHLk,Pizzaverse - Halal Sourdough Pizza,Takeout Restaurant,meal_takeaway,"['halal_restaurant', 'pizza_delivery', 'fast_food_restaurant', 'pizza_restaurant', 'meal_delivery', 'food_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.9,28.0,"{'latitude': 51.474934399999995, 'longitude': -0.1311408}","355 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=13338622226754861730&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.ubereats.com/gb/store/pizzaverse/hjJNu7tcViq2iqIpXMwOgQ?diningMode=PICKUP,OPERATIONAL,Pizza,Takeaway Only
ChIJZ5xMSYgFdkgRDT3RBWpBWW8,9 Elms Burgers,Fast Food Restaurant,fast_food_restaurant,"['fast_food_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.8,36.0,"{'latitude': 51.474989099999995, 'longitude': -0.1314504}","355A Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://maps.google.com/?cid=8023516134757186829&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Fast Food,Dine-In
ChIJMZdjzuQFdkgR_OhA222meb8,SMOKE ‘N’ GRILLZ LIMITED,Hamburger Restaurant,hamburger_restaurant,"['hamburger_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",5.0,1.0,"{'latitude': 51.475046199999994, 'longitude': -0.13537359999999998}","Flat 22, Trevithick House, Deeley Rd, London",,,https://maps.google.com/?cid=13797241924186335484&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Burgers,Dine-In
ChIJV8z7MbIFdkgRBvuAh7AVadM,Paradise cove Battersea,Caribbean Restaurant,caribbean_restaurant,"['caribbean_restaurant', 'brewery', 'wine_bar', 'pub', 'cafe', 'vegan_restaurant', 'vegetarian_restaurant', 'manufacturer', 'bar', 'restaurant', 'point_of_interest', 'food', 'service', 'establishment']",4.6,862.0,"{'latitude': 51.470769399999995, 'longitude': -0.1378883}","515 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://maps.google.com/?cid=15233731062489217798&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.paradisecovebattersea.com/,OPERATIONAL,Latin American,Dine-In
ChIJ1bfdm0cFdkgRMFJ0uQStlFw,Bronson's burgers - Nine Elms,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.1,79.0,"{'latitude': 51.4748321, 'longitude': -0.14040909999999998}","Lindford Street Business Estate, 76 Stewart's Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=6671147183845429808&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.bronsonsburgers.co.uk/,OPERATIONAL,Burgers,Takeaway Only
ChIJS4t9A1UEdkgRt_jR1n5jq38,Lebanese Grill II,Kebab Shop,kebab_shop,"['kebab_shop', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.2,193.0,"{'latitude': 51.470586, 'longitude': -0.1383739}","523 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=9199556060255484087&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Middle Eastern,Dine-In
ChIJyZ2EBVUEdkgRX90PaYXNszA,Orit Ethiopian Restaurant and Bar,Ethiopian Restaurant,ethiopian_restaurant,"['ethiopian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.3,147.0,"{'latitude': 51.470850399999996, 'longitude': -0.1382831}","388 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=3509374507528740191&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,African,Dine-In
ChIJPfw8NG8FdkgRf4wGloJJsmM,Chicken Cottage,Restaurant,restaurant,"['chicken_wings_restaurant', 'chicken_restaurant', 'meal_takeaway', 'fast_food_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",3.6,101.0,"{'latitude': 51.4701888, 'longitude': -0.1392611}","535 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=7183885180820950143&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.chickencottage.com/,OPERATIONAL,Fast Food,Dine-In
ChIJWz0rSO4DdkgRNzZzd7fNg1g,Panza Mia,Fast Food Restaurant,fast_food_restaurant,"['fast_food_restaurant', 'pizza_delivery', 'meal_delivery', 'dessert_shop', 'confectionery', 'food_delivery', 'restaurant', 'point_of_interest', 'food_store', 'store', 'food', 'establishment']",4.4,91.0,"{'latitude': 51.4748321, 'longitude': -0.14040909999999998}","Lindford Street Business Estate, 76 Stewart's Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=6378167685153502775&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.veatsio.com/,OPERATIONAL,Fast Food,Dine-In
ChIJy6HWT00FdkgR8Trw9v-oHu4,The Sushi Co Battersea,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",5.0,3.0,"{'latitude': 51.475114899999994, 'longitude': -0.1452023}","Unit 20C, 15, 17 Ingate Pl, London",,,https://maps.google.com/?cid=17158337447641234161&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.thesushico.co.uk/,OPERATIONAL,Japanese,Takeaway Only
ChIJWXUpk2wFdkgRqR14C_Z-JAQ,Joy Of Bao,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.1,7.0,"{'latitude': 51.47538240000001, 'longitude': -0.14476229999999998}","Unit 20B, Spaces Business Centre Ingate Place, 15-17 Ingate Pl, London",,,https://maps.google.com/?cid=298503070532771241&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://joyofbao.com/index.php,OPERATIONAL,Chinese,Takeaway Only
ChIJ620nI18FdkgR9yGurvLmNMs,The Sushi Kitchen,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.3,6.0,"{'latitude': 51.4751218, 'longitude': -0.14521019999999998}","Unit 20B, Abbey Business Centre, Spaces Business Centre Ingate Place, Ingate Pl, London",,,https://maps.google.com/?cid=14642582218475446775&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Japanese,Takeaway Only
ChIJM9dWC80FdkgRQWgLiX4ALRU,Buy & Bite,Korean Restaurant,korean_restaurant,"['korean_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",5.0,1.0,"{'latitude': 51.474726, 'longitude': -0.1457291}","Unit 20, safe store, Business Centre, Ingate Pl, London",,,https://maps.google.com/?cid=1525876392213571649&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.buyandbite.co.uk/,CLOSED_TEMPORARILY,Korean,Dine-In
ChIJBWhsNWwFdkgRnW9yO4Z4XP8,Com Com Restaurant,Vietnamese Restaurant,vietnamese_restaurant,"['vietnamese_restaurant', 'asian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.7,232.0,"{'latitude': 51.4758126, 'longitude': -0.1490483}","183-185 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=18400714695447310237&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://comcomrestaurant.xyz/,OPERATIONAL,Vietnamese,Dine-In
ChIJU6W_7gYFdkgRiMCY4yAUMRo,San Gennaro,Pizza Restaurant,pizza_restaurant,"['pizza_restaurant', 'pizza_delivery', 'meal_delivery', 'food_delivery', 'italian_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'service', 'food', 'establishment']",4.7,743.0,"{'latitude': 51.476388899999996, 'longitude': -0.1486111}","22 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=1887311850334896264&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.sangennaro.co.uk/,OPERATIONAL,Pizza,Dine-In
ChIJ1-xMtQcFdkgR-3MneAs9AXU,Angoletto Trattoria Italiana,Italian Restaurant,italian_restaurant,"['italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.6,754.0,"{'latitude': 51.4755782, 'longitude': -0.1509872}","50 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=8431087096884065275&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://angoletto.co.uk/,OPERATIONAL,European,Dine-In
ChIJubdBei0FdkgR2gQkThSEZE8,Cynthia's African Dishes,Restaurant,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",4.7,64.0,"{'latitude': 51.4756618, 'longitude': -0.1506942}","46 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=5720842649412568282&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://cynthiasafricandishes.co.uk/,OPERATIONAL,African,Dine-In
ChIJT-a8YPsFdkgRrfTt9l0UmKs,Pizza Brothers (Battersea),Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.7,134.0,"{'latitude': 51.4757429, 'longitude': -0.15058269999999999}","42 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://maps.google.com/?cid=12364655170753000621&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.pizzabrothers.co.uk/battersea/?mtm_campaign=Business%20Profiles&mtm_kwd=Google%20Business,OPERATIONAL,Pizza,Takeaway Only
ChIJsSci6twbdkgRBHYjBRhOBAE,Chicken Run Co.,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.7,128.0,"{'latitude': 51.4756614, 'longitude': -0.1507638}","Good Food House, 46 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=73269359017162244&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.chickenrunco.com/?utm_source=GBP.website&utm_medium=GBP&utm_campaign=br11733-website,OPERATIONAL,Fast Food,Takeaway Only
ChIJaf_6CU8FdkgRn_ZUoO5W_JE,Selekt Chicken Battersea,Fast Food Restaurant,fast_food_restaurant,"['fast_food_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.3,57.0,"{'latitude': 51.4754715, 'longitude': -0.15137409999999998}","60 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://maps.google.com/?cid=10519378412522763935&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://selektchickenonline.uk/,OPERATIONAL,Fast Food,Dine-In
ChIJwd-mzAcFdkgR5XQw8Aq0YxY,Pizza Guys,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",3.1,94.0,"{'latitude': 51.4754739, 'longitude': -0.1513652}","60 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=1613331050601149669&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://pizzaguys.grub24.co.uk/,OPERATIONAL,Pizza,Takeaway Only
ChIJB_RZrgwFdkgR4iYE91XptB4,Noura Lebanese Takeaway Battersea,Restaurant,restaurant,"['restaurant', 'halal_restaurant', 'vegan_restaurant', 'vegetarian_restaurant', 'sandwich_shop', 'lebanese_restaurant', 'point_of_interest', 'food', 'establishment']",4.7,22.0,"{'latitude': 51.4745685, 'longitude': -0.1530059}","279 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '60'}}",,https://maps.google.com/?cid=2212649872371492578&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.nourakingston.com/?utm_source=GBP.website&utm_medium=GBP&utm_campaign=br17160-website,OPERATIONAL,Halal,Dine-In
ChIJJ4o9Qp4FdkgRI09MzvIybYU,South China,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.1,21.0,"{'latitude': 51.4754715, 'longitude': -0.15137409999999998}","60 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://maps.google.com/?cid=9614396797930458915&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://grub24.co.uk/menu-south-china,OPERATIONAL,Chinese,Takeaway Only
