id,displayName,primaryTypeDisplayName,primaryType,types,rating,userRatingCount,location,shortFormattedAddress,priceRange,priceLevel,googleMapsUri,websiteUri,businessStatus,summaryType,takeaway,wilson_score,wilson_quantile
ChIJq6oduvkEdkgRPttPuU9f2vA,Twice As Nice,Caribbean Restaurant,caribbean_restaurant,"['caribbean_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",3.2,72.0,"{'latitude': 51.4762313, 'longitude': -0.13087120000000002}","192 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=17355288910041701182&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Latin American,Dine-In,0.4354717419164082,0.15428571428571428
ChIJ620nI18FdkgR9yGurvLmNMs,The Sushi Kitchen,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.3,6.0,"{'latitude': 51.4751218, 'longitude': -0.14521019999999998}","Unit 20B, Abbey Business Centre, Spaces Business Centre Ingate Place, Ingate Pl, London",,,https://maps.google.com/?cid=14642582218475446775&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Japanese,Takeaway Only,0.4289738579545137,0.1457142857142857
ChIJyQ7AUNAFdkgRV7ttMvno53M,The Greek Spot,Greek Restaurant,greek_restaurant,"['greek_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.3,6.0,"{'latitude': 51.477004199999996, 'longitude': -0.1464868}","161 Battersea Park Rd, London",,,https://maps.google.com/?cid=8351900190972427095&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,European,Dine-In,0.4289738579545137,0.1457142857142857
ChIJwd-mzAcFdkgR5XQw8Aq0YxY,Pizza Guys,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",3.1,94.0,"{'latitude': 51.4754739, 'longitude': -0.1513652}","60 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=1613331050601149669&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://pizzaguys.grub24.co.uk/,OPERATIONAL,Pizza,Takeaway Only,0.4250624156783347,0.13714285714285715
ChIJWXUpk2wFdkgRqR14C_Z-JAQ,Joy Of Bao,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.1,7.0,"{'latitude': 51.47538240000001, 'longitude': -0.14476229999999998}","Unit 20B, Spaces Business Centre Ingate Place, 15-17 Ingate Pl, London",,,https://maps.google.com/?cid=298503070532771241&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://joyofbao.com/index.php,OPERATIONAL,Chinese,Takeaway Only,0.4105680367196508,0.13142857142857142
ChIJ40aj-VEEdkgR8e0LRetXlYA,Subway,Sandwich Shop,sandwich_shop,"['sandwich_shop', 'fast_food_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.0,99.0,"{'latitude': 51.462894999999996, 'longitude': -0.1345019}","105 Clapham High St, London",,PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=9265408476372004337&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://restaurants.subway.com/united-kingdom/en/london/105-clapham-high-street?y_source=1_NTg0NDI1MjQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,OPERATIONAL,Sandwich & Deli,Dine-In,0.40336339516782177,0.12571428571428572
ChIJSXWyf04EdkgR2z4I2Dfb4sI,Yun Hua,Takeout Restaurant,meal_takeaway,"['fast_food_restaurant', 'meal_delivery', 'food_delivery', 'chinese_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",3.1,60.0,"{'latitude': 51.459855999999995, 'longitude': -0.134681}","86 Clapham Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://maps.google.com/?cid=14043027620988731099&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Fast Food,Takeaway Only,0.40098795003473947,0.12
ChIJJ1i6WXcFdkgREpV9IIZ3VQo,Zing Zing,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",3.0,38.0,"{'latitude': 51.459858, 'longitude': -0.1346891}","86 Clapham Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://maps.google.com/?cid=744632731354109202&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.zing-zing.co.uk/,OPERATIONAL,Takeout,Takeaway Only,0.3484967553286069,0.11428571428571428
ChIJ1XBtbysFdkgRVVNKlINSotw,Zen-G Kitchen,Restaurant,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",5.0,2.0,"{'latitude': 51.474875499999996, 'longitude': -0.1403854}","Lindford Street Business Estate, 76 Stewart's Rd, London",,,https://maps.google.com/?cid=15898360359653364565&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://zengkitchen.co.uk/,OPERATIONAL,Restaurant,Dine-In,0.3423719528896193,0.10857142857142857
ChIJMZdjzuQFdkgR_OhA222meb8,SMOKE ‘N’ GRILLZ LIMITED,Hamburger Restaurant,hamburger_restaurant,"['hamburger_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",5.0,1.0,"{'latitude': 51.475046199999994, 'longitude': -0.13537359999999998}","Flat 22, Trevithick House, Deeley Rd, London",,,https://maps.google.com/?cid=13797241924186335484&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Burgers,Dine-In,0.20654329147389294,0.07428571428571429
ChIJM9dWC80FdkgRQWgLiX4ALRU,Buy & Bite,Korean Restaurant,korean_restaurant,"['korean_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",5.0,1.0,"{'latitude': 51.474726, 'longitude': -0.1457291}","Unit 20, safe store, Business Centre, Ingate Pl, London",,,https://maps.google.com/?cid=1525876392213571649&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.buyandbite.co.uk/,CLOSED_TEMPORARILY,Korean,Dine-In,0.20654329147389294,0.07428571428571429
ChIJ-W3581EEdkgRj75fraxR-so,Clapham Manor Pizza,Pizza Restaurant,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",5.0,1.0,"{'latitude': 51.463400299999996, 'longitude': -0.1344501}","179 Clapham Manor St, London",,,https://maps.google.com/?cid=14626092541924064911&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Pizza,Dine-In,0.20654329147389294,0.07428571428571429
ChIJBwIMnIEFdkgRmX1CbYfGlG8,Mamma Mia,Italian Restaurant,italian_restaurant,"['italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",5.0,1.0,"{'latitude': 51.462744699999995, 'longitude': -0.1359216}","146 Clapham High St, London",,,https://maps.google.com/?cid=8040269519719136665&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,European,Dine-In,0.20654329147389294,0.07428571428571429
ChIJk75jq7cFdkgRlD1vDuIb3mk,Fatchoy canteen（Battersea）,Restaurant,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",5.0,1.0,"{'latitude': 51.4745685, 'longitude': -0.1530059}","279 Battersea Park Rd, London",,,https://maps.google.com/?cid=7628565476530929044&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://olizltd.co.uk/fatchoycanteen/,OPERATIONAL,Restaurant,Dine-In,0.20654329147389294,0.07428571428571429
ChIJ159kV-MFdkgRIhS8RRTyMm4,Pizza Detroit CitySlab,Pizza Restaurant,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",5.0,1.0,"{'latitude': 51.4755865, 'longitude': -0.14116389999999998}","Unit 44, 44 Stewart'S Road, Battersea, London",,,https://maps.google.com/?cid=7940675261890827298&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Pizza,Dine-In,0.20654329147389294,0.07428571428571429
ChIJR5Zi3m4FdkgRqquBEYp5Lws,Railway Kitchen - Clapham,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",5.0,1.0,"{'latitude': 51.466935899999996, 'longitude': -0.1426728}","36c North St, London",,,https://maps.google.com/?cid=805996492228766634&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://deliveroo.co.uk/menu/london/clapham/railway-kitchen-clapham,OPERATIONAL,Takeout,Takeaway Only,0.20654329147389294,0.07428571428571429
ChIJm0SleF4FdkgRiJ7FIO5NgZE,JAPANESE YAMA SUSHI,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",5.0,1.0,"{'latitude': 51.474875499999996, 'longitude': -0.1403854}","Lindford Street Business Estate, 76 Stewart's Rd, London",,,https://maps.google.com/?cid=10484747092642602632&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://japaneseyamasushi.com/,CLOSED_TEMPORARILY,Japanese,Takeaway Only,0.20654329147389294,0.07428571428571429
ChIJGYOcBVUEdkgRR08wwrQGeFE,Maria Flavours Restaurant,Restaurant,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",5.0,1.0,"{'latitude': 51.4708538, 'longitude': -0.1382426}","388 Wandsworth Rd, London",,,https://maps.google.com/?cid=5870449487699267399&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Restaurant,Dine-In,0.20654329147389294,0.07428571428571429
ChIJndJqEvgFdkgR7THSgYQIo0s,Beijing Dragon Restaurant,Chinese Restaurant,chinese_restaurant,"['chinese_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",5.0,1.0,"{'latitude': 51.4694821, 'longitude': -0.1408408}","585 Wandsworth Rd, London",,,https://maps.google.com/?cid=5450209339255173613&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Chinese,Dine-In,0.20654329147389294,0.07428571428571429
ChIJNVcQ0U0EdkgRenXPwU7MhUY,Aspall Suffolk,Restaurant,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",5.0,1.0,"{'latitude': 51.4602035, 'longitude': -0.1353145}",London,,,https://maps.google.com/?cid=5081692393188586874&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Restaurant,Dine-In,0.20654329147389294,0.07428571428571429
ChIJ5XDMExwFdkgRyoMR0infjOg,Marlowes Clapham,Hamburger Restaurant,hamburger_restaurant,"['hamburger_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.4,11.0,"{'latitude': 51.466175799999995, 'longitude': -0.1421391}","29 North St, London",,,https://maps.google.com/?cid=16757013684249789386&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Burgers,Dine-In,0.14307498549682057,0.04
ChIJJ4o9Qp4FdkgRI09MzvIybYU,South China,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.1,21.0,"{'latitude': 51.4754715, 'longitude': -0.15137409999999998}","60 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://maps.google.com/?cid=9614396797930458915&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://grub24.co.uk/menu-south-china,OPERATIONAL,Chinese,Takeaway Only,0.13078984756151815,0.03428571428571429
ChIJ__9Tj00EdkgRMFoAb-pIxN8,Bar & Bites,Bar & Grill,bar_and_grill,"['bar_and_grill', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",3.0,2.0,"{'latitude': 51.4620356, 'longitude': -0.1370074}","165 Clapham High St, London",,,https://maps.google.com/?cid=16124092737615059504&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Steakhouse & BBQ,Dine-In,0.09452865480086611,0.02857142857142857
ChIJ__9Tj00EdkgR8S62NseMNnk,Garage Brunch,Brunch Restaurant,brunch_restaurant,"['brunch_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.7,3.0,"{'latitude': 51.4620356, 'longitude': -0.1370074}","165 Clapham High St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '60'}, 'endPrice': {'currencyCode': 'GBP', 'units': '70'}}",,https://maps.google.com/?cid=8734323314575945457&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Brunch & Breakfast,Dine-In,0.09429725159564828,0.022857142857142857
ChIJQdyv1k0EdkgRypqkXEXoC5w,Chef Space,Restaurant,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",3.0,1.0,"{'latitude': 51.4601281, 'longitude': -0.1351475}",London,,,https://maps.google.com/?cid=11244336279265254090&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Restaurant,Dine-In,0.0546190651458835,0.017142857142857144
ChIJb6X2eQAFdkgRr_Vg4LkcXiE,Lucky Chicken,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.0,"{'latitude': 51.474875499999996, 'longitude': -0.1403854}","Kitchen 17, Lindford Street Business Estate, 76 Stewart's Rd, London",,,https://maps.google.com/?cid=2404390835721401775&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Fast Food,Takeaway Only,0.045586062644636216,0.011428571428571429
ChIJ38ZRywcFdkgRTp7XFUJXV0A,Zheng Kitchen,Restaurant,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,2.0,"{'latitude': 51.4754715, 'longitude': -0.15137409999999998}","60 Battersea Park Rd, London",,,https://maps.google.com/?cid=4636270282747125326&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Restaurant,Dine-In,0.0,0.005714285714285714
