h3_9,host_seed_tile_id,host_seed_index,host_tile_path_id,center_lat,center_lon
89195da43a3ffff,88195da43bfffff,328,328,51.56040516310506,-0.19254166175918339
89195da43a7ffff,88195da43bfffff,328,328,51.557892637094,-0.18957565820664213
89195da43abffff,88195da43bfffff,328,328,51.56019012316186,-0.19716501805540118
89195da43afffff,88195da43bfffff,328,328,51.557677661894296,-0.1941987047990299
89195da43b3ffff,88195da43bfffff,328,328,51.56313253582363,-0.19088448383910636
89195da43b7ffff,88195da43bfffff,328,328,51.5606200124704,-0.1879184535723759
89195da43bbffff,88195da43bfffff,328,328,51.56291762171437,-0.19550800176575486
89194ada463ffff,88194ada47fffff,329,329,51.50102275266651,-0.21510695633114998
89194ada467ffff,88194ada47fffff,329,329,51.498509975898955,-0.21214246998315262
89194ada46bffff,88194ada47fffff,329,329,51.50080551666085,-0.21972631525849814
89194ada46fffff,88194ada47fffff,329,329,51.498292804560684,-0.2167615199376307
89194ada473ffff,88194ada47fffff,329,329,51.50375257249998,-0.213452258135585
89194ada477ffff,88194ada47fffff,329,329,51.501239798233684,-0.21048774495233039
89194ada47bffff,88194ada47fffff,329,329,51.50353546226507,-0.21807177852323797
89194ada1c3ffff,88194ada1dfffff,330,330,51.47775481206735,-0.20228884382846524
89194ada1c7ffff,88194ada1dfffff,330,330,51.47524162559864,-0.19932645178849484
89194ada1cbffff,88194ada1dfffff,330,330,51.477537586421995,-0.2069058654384382
89194ada1cfffff,88194ada1dfffff,330,330,51.47502446448139,-0.20394316462712625
89194ada1d3ffff,88194ada1dfffff,330,330,51.48048503145487,-0.20063438854392582
89194ada1d7ffff,88194ada1dfffff,330,330,51.47797184742144,-0.19767196979073282
89194ada1dbffff,88194ada1dfffff,330,330,51.48026793157228,-0.20525157138887157
89194adacc3ffff,88194adacdfffff,331,331,51.46016110225394,-0.18155914317295788
89194adacc7ffff,88194adacdfffff,331,331,51.4576474478921,-0.17859909862370246
89194adaccbffff,88194adacdfffff,331,331,51.45994432782221,-0.18617400371241816
89194adaccfffff,88194adacdfffff,331,331,51.45743073782745,-0.18321365050150495
89194adacd3ffff,88194adacdfffff,331,331,51.46289133853178,-0.17990450143126357
89194adacd7ffff,88194adacdfffff,331,331,51.460377686553,-0.17694443034716764
89194adacdbffff,88194adacdfffff,331,331,51.46267468986533,-0.18451952295458088
89195da41c3ffff,88195da41dfffff,332,332,51.571742384336524,-0.17666457976049774
89195da41c7ffff,88195da41dfffff,332,332,51.56922973957728,-0.17369908917077564
89195da41cbffff,88195da41dfffff,332,332,51.57152822891613,-0.18128828606369227
89195da41cfffff,88195da41dfffff,332,332,51.56901564885645,-0.17832248558540023
89195da41d3ffff,88195da41dfffff,332,332,51.574468991275964,-0.17500653899407562
89195da41d7ffff,88195da41dfffff,332,332,51.57195634920206,-0.17204102180409558
89195da41dbffff,88195da41dfffff,332,332,51.57425496171047,-0.17963040687511309
89194ad0303ffff,88194ad031fffff,333,333,51.43930434063716,-0.059769415794252996
89194ad0307ffff,88194ad031fffff,333,333,51.436788742454745,-0.056818895586582624
89194ad030bffff,88194ad031fffff,333,333,51.43909200337194,-0.06437822214137201
89194ad030fffff,88194ad031fffff,333,333,51.43657646887396,-0.0614273930311181
89194ad0313ffff,88194ad031fffff,333,333,51.442032084255345,-0.05811130418556928
89194ad0317ffff,88194ad031fffff,333,333,51.43951648837486,-0.05516075841235462
89194ad031bffff,88194ad031fffff,333,333,51.44181987283283,-0.06272027050574337
89195da4323ffff,88195da433fffff,334,334,51.55473474060071,-0.20047864601752283
89195da4327ffff,88195da433fffff,334,334,51.552222274037895,-0.1975123862928774
89195da432bffff,88195da433fffff,334,334,51.554519258410295,-0.20510182705342128
89195da432fffff,88195da433fffff,334,334,51.552006856613005,-0.2021352577174084
89195da4333ffff,88195da433fffff,334,334,51.55746249612049,-0.19882189946809592
89195da4337ffff,88195da433fffff,334,334,51.55495003220178,-0.19585561297238657
89195da433bffff,88195da433fffff,334,334,51.55724713975355,-0.20344524216066562
89194adaca3ffff,88194adacbfffff,335,335,51.45032241166759,-0.16510749776622283
89194adaca7ffff,88194adacbfffff,335,335,51.44780842635593,-0.16214910235409646
89194adacabffff,88194adacbfffff,335,335,51.450106084608315,-0.16972097595886085
89194adacafffff,88194adacbfffff,335,335,51.447592163549125,-0.16676227192773152
89194adacb3ffff,88194adacbfffff,335,335,51.45305253166245,-0.1634525892299698
89194adacb7ffff,88194adacbfffff,335,335,51.45053854870366,-0.1604941674205751
89194adacbbffff,88194adacbfffff,335,335,51.452836330373565,-0.16806622823042022
89194ad0143ffff,88194ad015fffff,336,336,51.442879034823704,-0.039676929408297146
89194ad0147ffff,88194ad015fffff,336,336,51.440363184430765,-0.036727619585668
89194ad014bffff,88194ad015fffff,336,336,51.44266758141186,-0.04428529942230458
89194ad014fffff,88194ad015fffff,336,336,51.44015179461307,-0.04133568058244923
89194ad0153ffff,88194ad015fffff,336,336,51.44560614686543,-0.03801804383657133
89194ad0157ffff,88194ad015fffff,336,336,51.443090298780426,-0.03506870860183703
89194ad015bffff,88194ad015fffff,336,336,51.44539481931426,-0.04262657369596818
89194ad2e43ffff,88194ad2e5fffff,337,337,51.463434828807436,0.004200328519589155
89194ad2e47ffff,88194ad2e5fffff,337,337,51.46091855018074,0.007147650584526827
89194ad2e4bffff,88194ad2e5fffff,337,337,51.463225582455195,-0.00040811332144838596
89194ad2e4fffff,88194ad2e5fffff,337,337,51.46070936726611,0.002539518148289735
89194ad2e53ffff,88194ad2e5fffff,337,337,51.46616016208325,0.00586127340440891
89194ad2e57ffff,88194ad2e5fffff,337,337,51.46364388581236,0.008808620557654674
89194ad2e5bffff,88194ad2e5fffff,337,337,51.46595104164046,0.0012526719258050968
89194ad1ca3ffff,88194ad1cbfffff,338,338,51.43572547912288,-0.0798628716111623
89194ad1ca7ffff,88194ad1cbfffff,338,338,51.43321013351799,-0.07691114163080377
89194ad1cabffff,88194ad1cbfffff,338,338,51.435512257733244,-0.0844721131944704
89194ad1cafffff,88194ad1cbfffff,338,338,51.43299697590306,-0.08152007442638877
89194ad1cb3ffff,88194ad1cbfffff,338,338,51.43845385422159,-0.07820553445008128
89194ad1cb7ffff,88194ad1cbfffff,338,338,51.435938510912806,-0.07525377875075544
89194ad1cbbffff,88194ad1cbfffff,338,338,51.438240758656605,-0.08281493613394122
89194ad05a3ffff,88194ad05bfffff,339,339,51.45777427930852,-0.0037292802977878254
89194ad05a7ffff,88194ad05bfffff,339,339,51.45525805942855,-0.0007816991076775605
89194ad05abffff,88194ad05bfffff,339,339,51.457564591788284,-0.008337552557786917
89194ad05afffff,88194ad05bfffff,339,339,51.45504843536797,-0.005389662053925205
89194ad05b3ffff,88194ad05bfffff,339,339,51.46049999500773,-0.0020687640581198226
89194ad05b7ffff,88194ad05bfffff,339,339,51.45798377746964,0.0008788422770643684
