id,displayName,primaryTypeDisplayName,rating,userRatingCount,location,shortFormattedAddress,googleMapsUri,priceRange,priceLevel,websiteUri,businessStatus,types,primaryType
ChIJEYK32bUFdkgR7RcNxrLWAB4,Pizzeria on the Green,Pizza Restaurant,4.6,603,"{'latitude': 51.4538355, 'longitude': -0.146274}","4 Cavendish Rd, London",https://maps.google.com/?cid=2161963884453107693&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_INEXPENSIVE,http://pizzeriaonthegreen.co.uk/,OPERATIONAL,"['pizza_restaurant', 'italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",pizza_restaurant
ChIJAQBN1koEdkgRGw_ixzGsr-I,Camile Clapham,Thai Restaurant,4.0,352,"{'latitude': 51.454391199999996, 'longitude': -0.1401346}","47 Abbeville Rd, London",https://maps.google.com/?cid=16334463703302934299&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://www.camile.co.uk/,OPERATIONAL,"['thai_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",thai_restaurant
ChIJY9IfdEsEdkgRxOto48I4BRw,Pizza Hut Clapham,Takeout Restaurant,4.1,369,"{'latitude': 51.4552, 'longitude': -0.1393}","75 Abbeville Rd, London",https://maps.google.com/?cid=2019082417635650500&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://www.pizzahut.co.uk/,OPERATIONAL,"['pizza_delivery', 'fast_food_restaurant', 'pizza_restaurant', 'meal_delivery', 'food_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",meal_takeaway
ChIJ62or-pYFdkgR3BSotMIEOK0,BurritoMex,Burrito Restaurant,4.6,392,"{'latitude': 51.4525236, 'longitude': -0.1473575}","17 Balham Hill, London",https://maps.google.com/?cid=12481731601558410460&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,http://www.theburritomex.co.uk/,OPERATIONAL,"['burrito_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",burrito_restaurant
ChIJKTPAHKEFdkgRMsx9diRjTOs,No3 at Nightingale Place,Restaurant,4.0,62,"{'latitude': 51.4528756, 'longitude': -0.14875449999999998}","Oliver House Preparatory Schoo, Nightingale Ln, Nightingale Place, London",https://maps.google.com/?cid=16955035705401003058&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '50'}}",,https://www.audleyrestaurants.co.uk/no3-clapham?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=googlemybusiness-nig-restaurant&utm_content=nig-restaurant,OPERATIONAL,"['restaurant', 'bar', 'bistro', 'point_of_interest', 'food', 'establishment']",restaurant
ChIJ82MA6PMFdkgR0YdrgyNPjUY,Morley's-FRIEDCHICKEN-BURGERS-BBQ-WINGS,Fast Food Restaurant,4.5,147,"{'latitude': 51.452042399999996, 'longitude': -0.1474473}","31 Balham Hill, London",https://maps.google.com/?cid=5083806568318470097&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,,OPERATIONAL,"['fast_food_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",fast_food_restaurant
ChIJZ1BI0bUFdkgRLIvs-O6hFEM,Zaferano’s Fish & Chips,Fish & Chips Restaurant,4.7,128,"{'latitude': 51.453911899999994, 'longitude': -0.1459838}","1 Cavendish Parade, Clapham Common South Side, London",https://maps.google.com/?cid=4833666347825924908&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,,OPERATIONAL,"['fish_and_chips_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",fish_and_chips_restaurant
ChIJObH3H7YFdkgR2vXJYVGP-Xk,Moxies Fish Bar,Takeout Restaurant,4.3,227,"{'latitude': 51.452286799999996, 'longitude': -0.14796090000000003}","Gateway House, 7 Westbury Parade, London",https://maps.google.com/?cid=8789213727485982170&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,http://www.moxiesfishbar.co.uk/,OPERATIONAL,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",meal_takeaway
ChIJ0Qp_GLYFdkgRzdK-lQofCug,Doner Inn,Fast Food Restaurant,3.3,116,"{'latitude': 51.45244290000001, 'longitude': -0.1478707}","Gateway House, 2 Westbury Parade, London",https://maps.google.com/?cid=16720210696888832717&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,,OPERATIONAL,"['fast_food_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",fast_food_restaurant
ChIJox9BGLYFdkgRLdFzhP2R0Cw,King Rooster,Restaurant,3.7,96,"{'latitude': 51.452680199999996, 'longitude': -0.1477411}","2A Westbury Parade, Balham Hill, London",https://maps.google.com/?cid=3229241450859581741&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,,OPERATIONAL,"['fast_food_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",restaurant
