id,displayName,primaryTypeDisplayName,rating,userRatingCount,location,shortFormattedAddress,googleMapsUri,priceRange,priceLevel,websiteUri,businessStatus,types,primaryType
ChIJyZ2EBVUEdkgRX90PaYXNszA,Orit Ethiopian Restaurant and Bar,Ethiopian Restaurant,4.3,147,"{'latitude': 51.470850399999996, 'longitude': -0.1382831}","388 Wandsworth Rd, London",https://maps.google.com/?cid=3509374507528740191&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_INEXPENSIVE,,OPERATIONAL,"['ethiopian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",ethiopian_restaurant
ChIJPfw8NG8FdkgRf4wGloJJsmM,Chicken Cottage,Restaurant,3.6,101,"{'latitude': 51.4701888, 'longitude': -0.1392611}","535 Wandsworth Rd, London",https://maps.google.com/?cid=7183885180820950143&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",PRICE_LEVEL_INEXPENSIVE,http://www.chickencottage.com/,OPERATIONAL,"['chicken_wings_restaurant', 'chicken_restaurant', 'meal_takeaway', 'fast_food_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",restaurant
ChIJZVJOlfkEdkgRvyf37HzvVfI,Meskerem,Ethiopian Restaurant,4.7,100,"{'latitude': 51.4768894, 'longitude': -0.1305247}","176a Wandsworth Rd, London",https://maps.google.com/?cid=17462126450029569983&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,http://www.findhabesha.com/component/jbusinessdirectory/companies/281?Itemid=3,OPERATIONAL,"['ethiopian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",ethiopian_restaurant
ChIJWz0rSO4DdkgRNzZzd7fNg1g,Panza Mia,Fast Food Restaurant,4.4,91,"{'latitude': 51.4748321, 'longitude': -0.14040909999999998}","Lindford Street Business Estate, 76 Stewart's Rd, London",https://maps.google.com/?cid=6378167685153502775&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://www.veatsio.com/,OPERATIONAL,"['fast_food_restaurant', 'pizza_delivery', 'meal_delivery', 'dessert_shop', 'confectionery', 'food_delivery', 'restaurant', 'point_of_interest', 'food_store', 'store', 'food', 'establishment']",fast_food_restaurant
ChIJ7Zyh9_gEdkgRZJGEzIctdgY,Peri Peri Chicken Bites,Takeout Restaurant,4.2,148,"{'latitude': 51.4748247, 'longitude': -0.13225299999999998}","242 Wandsworth Rd, London",https://maps.google.com/?cid=465609672754499940&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,,OPERATIONAL,"['meal_takeaway', 'fast_food_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",meal_takeaway
ChIJXSngkPgEdkgRaWmfsAy9ipE,Pak Hong Fish Bar,Takeout Restaurant,3.4,151,"{'latitude': 51.4736693, 'longitude': -0.1330481}","413 Wandsworth Rd, London",https://maps.google.com/?cid=10487402544486115689&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://pakhongfishbar.wixsite.com/pakhong,OPERATIONAL,"['meal_takeaway', 'meal_delivery', 'chinese_restaurant', 'food_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",meal_takeaway
ChIJDbbm6_kEdkgR70bw0KvhD_w,Ocean Blue,Fish & Chips Restaurant,4.3,344,"{'latitude': 51.477109999999996, 'longitude': -0.1301625}","172 Wandsworth Rd, London",https://maps.google.com/?cid=18162983950269564655&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,,OPERATIONAL,"['fish_and_chips_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",fish_and_chips_restaurant
ChIJq6oduvkEdkgRPttPuU9f2vA,Twice As Nice,Caribbean Restaurant,3.2,72,"{'latitude': 51.4762313, 'longitude': -0.13087120000000002}","192 Wandsworth Rd, London",https://maps.google.com/?cid=17355288910041701182&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,,OPERATIONAL,"['caribbean_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",caribbean_restaurant
ChIJZVJOlfkEdkgR0f1alMlYxcc,El Hak,Kebab Shop,3.8,197,"{'latitude': 51.476956699999995, 'longitude': -0.1302797}","174B Wandsworth Rd, London",https://maps.google.com/?cid=14395009406760320465&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_INEXPENSIVE,,OPERATIONAL,"['kebab_shop', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",kebab_shop
ChIJIX1Dl_gEdkgRnbxNdBlO3_4,Aquarium Snack Bar,Portuguese Restaurant,4.5,52,"{'latitude': 51.473599799999995, 'longitude': -0.1331191}","415 Wandsworth Rd, London",https://maps.google.com/?cid=18365483676672572573&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://www.facebook.com/aquariumclubldn/,OPERATIONAL,"['portuguese_restaurant', 'breakfast_restaurant', 'cafe', 'night_club', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",portuguese_restaurant
