tile_id,seed_index,tile_path_id,h3_res,level,center_lat,center_lon,tile_size_m,geometry,children,checked,fetch_success,current
8819732707fffff,30,30,8,0,54.90314116849516,-1.6098387860524426,531.415,"POLYGON ((-1.6086447225768377 54.90748888573184, -1.615836484146718 54.9063374797616, -1.6170299873424767 54.90198951133991, -1.611032661427352 54.898793185519054, -1.6038420954724777 54.899944591405294, -1.6026476599481312 54.90429232317555, -1.6086447225768377 54.90748888573184))",0,True,True,False
881973270bfffff,31,31,8,0,54.90659312526663,-1.5882656341981445,531.415,"POLYGON ((-1.587069890179591 54.91094008877325, -1.5942614253678407 54.90979019019889, -1.5954566092549027 54.90544297541978, -1.5894611898729958 54.90224589599563, -1.5822708506789966 54.90339579477727, -1.581074735003175 54.90774277275494, -1.587069890179591 54.91094008877325))",0,True,True,False
8819732723fffff,32,32,8,0,54.89968468944993,-1.631412614578165,531.415,"POLYGON ((-1.6302202320901202 54.90403316015407, -1.6374122180127193 54.9028802464394, -1.638604040072982 54.898531524637875, -1.632604809208657 54.89533595303135, -1.625414018520802 54.896488866370746, -1.6242212635928466 54.900837351671065, -1.6302202320901202 54.90403316015407))",0,True,True,False
8819732751fffff,33,33,8,0,54.91004056081135,-1.5666931650999516,531.415,"POLYGON ((-1.5654957409845178 54.91438677032571, -1.5726870477625545 54.91323837879779, -1.5738839118953398 54.90889191792355, -1.5678904006288603 54.90569408550765, -1.560700290223275 54.90684247753417, -1.5595024948423126 54.91118870145721, -1.5654957409845178 54.91438677032571))",0,True,True,False
881973254dfffff,34,34,8,0,54.89622368708659,-1.6529871136894398,531.415,"POLYGON ((-1.651796412632289 54.90057291099518, -1.6589886208782316 54.89941848918846, -1.6601787613601984 54.89506901427025, -1.654177627132457 54.891874197488576, -1.6469866137398916 54.89302861862883, -1.6457955398518958 54.897377857196304, -1.651796412632289 54.90057291099518))",0,True,True,False
8819733487fffff,35,35,8,0,54.92720995696625,-1.4588412738330945,531.415,"POLYGON ((-1.457635455972502 54.931552392601006, -1.4648255902846965 54.93041153103249, -1.4660308489137814 54.92606884360319, -1.4600469018959037 54.922867255418204, -1.452857965831226 54.92400811894213, -1.4516517786679404 54.92835056867504, -1.457635455972502 54.931552392601006))",0,True,True,False
881973348bfffff,36,36,8,0,54.93063028728744,-1.4372730289844482,531.415,"POLYGON ((-1.43606553373236 54.93497196736545, -1.4432554274712328 54.93383261072802, -1.4444623636433807 54.92949067876894, -1.4384803341970382 54.9262883412714, -1.4312916390775219 54.9274277001557, -1.4300837749161877 54.93176939427002, -1.43606553373236 54.93497196736545))",0,True,True,False
88197334d1fffff,37,37,8,0,54.934046103785725,-1.4157055094517197,531.415,"POLYGON ((-1.4144963372639134 54.9383870280477, -1.4216859884036583 54.93724917598573, -1.4228946016636261 54.932907999756246, -1.4169144913585174 54.92970491356111, -1.4097260392089148 54.93084276816137, -1.4085164985055099 54.935183706397986, -1.4144963372639134 54.9383870280477))",0,True,True,False
881946cb65fffff,38,38,8,0,54.93745740752949,-1.394138721310052,531.415,"POLYGON ((-1.392927872643632 54.941797575716556, -1.4001172791588905 54.94066122787346, -1.4013275690499725 54.93632080763266, -1.3953493794541134 54.93311697335519, -1.388161172298714 54.93425332402804, -1.3869499555106721 54.93859350612811, -1.392927872643632 54.941797575716556))",0,True,True,False
8819732701fffff,39,39,8,0,54.90863978919803,-1.6014530362420554,531.415,"POLYGON ((-1.600258224310822 54.91298698944132, -1.607450470957072 54.911836337197684, -1.6086447225768377 54.90748888573184, -1.6026476599481312 54.90429232317555, -1.5954566092549027 54.90544297541978, -1.5942614253678407 54.90979019019889, -1.600258224310822 54.91298698944132))",0,True,True,False
