local_tile,local_tiles,density,local_density
89197334643ffff,"{'89197335597ffff', '89197334647ffff', '891973355b3ffff', '8919733461bffff', '8919733460bffff', '8919733464bffff', '891973346cfffff', '8919733732fffff', '891973355b7ffff', '89197334653ffff', '8919733464fffff', '89197335587ffff', '89197337327ffff', '89197334673ffff', '89197334643ffff', '891973346cbffff', '8919733467bffff', '8919733465bffff', '89197334657ffff'}",2.0,5.0
89197334653ffff,"{'89197335597ffff', '891973346dbffff', '89197334647ffff', '8919733461bffff', '8919733460bffff', '8919733464bffff', '89197337323ffff', '891973346c7ffff', '891973346c3ffff', '8919733732fffff', '891973346cfffff', '8919733464fffff', '89197334653ffff', '89197337337ffff', '89197334643ffff', '89197337327ffff', '891973346cbffff', '8919733465bffff', '89197334657ffff'}",2.0,6.0
89197334667ffff,"{'8919733462bffff', '8919733460fffff', '8919733466bffff', '8919733428bffff', '89197334297ffff', '8919733463bffff', '8919733429bffff', '89197334667ffff', '89197334677ffff', '89197334283ffff', '8919733462fffff', '8919733466fffff', '89197334673ffff', '89197334663ffff', '8919733467bffff', '89197334623ffff', '891973342d3ffff', '89197334293ffff', '891973342d7ffff'}",1.0,5.0
89197334677ffff,"{'89197334647ffff', '8919733462bffff', '8919733460fffff', '8919733466bffff', '8919733460bffff', '8919733463bffff', '8919733429bffff', '89197334667ffff', '89197334633ffff', '89197334677ffff', '8919733462fffff', '8919733466fffff', '89197334673ffff', '89197334603ffff', '89197334663ffff', '8919733467bffff', '89197334623ffff', '89197334293ffff', '89197334607ffff'}",2.0,4.0
89197334693ffff,"{'8919733444bffff', '8919733713bffff', '8919733712fffff', '8919733468bffff', '89197334693ffff', '8919733712bffff', '89197334687ffff', '89197337177ffff', '8919733716fffff', '89197334697ffff', '8919733445bffff', '89197337127ffff', '89197337123ffff', '891973346d7ffff', '89197337167ffff', '8919733469bffff', '8919733468fffff', '89197337163ffff', '89197334683ffff'}",2.0,10.0
89197334697ffff,"{'8919733444bffff', '89197334443ffff', '89197334453ffff', '8919733712fffff', '89197334693ffff', '8919733468bffff', '8919733712bffff', '89197334687ffff', '891973346bbffff', '89197334697ffff', '8919733444fffff', '89197337127ffff', '8919733445bffff', '89197337123ffff', '89197337167ffff', '891973346b3ffff', '8919733469bffff', '8919733468fffff', '89197334683ffff'}",1.0,8.0
891973346a7ffff,"{'8919733447bffff', '891973346abffff', '89197334637ffff', '891973340d7ffff', '89197334633ffff', '891973340dbffff', '891973340c3ffff', '8919733446bffff', '89197334463ffff', '891973346a7ffff', '8919733444fffff', '891973340d3ffff', '8919733446fffff', '891973346b7ffff', '891973346b3ffff', '891973346a3ffff', '891973346afffff', '891973346bbffff', '891973340cbffff'}",3.0,4.0
891973346afffff,"{'89197334627ffff', '8919733463bffff', '891973346abffff', '89197334637ffff', '89197334633ffff', '891973340dbffff', '891973340c3ffff', '8919733446bffff', '891973346a7ffff', '891973340d3ffff', '89197334617ffff', '891973346b7ffff', '89197334623ffff', '89197334607ffff', '891973346b3ffff', '891973346a3ffff', '891973346afffff', '891973346bbffff', '891973340cbffff'}",1.0,6.0
891973346c7ffff,"{'891973346dbffff', '8919733461bffff', '8919733460bffff', '891973346d3ffff', '8919733468bffff', '891973346c7ffff', '891973346c3ffff', '891973346cfffff', '89197334653ffff', '8919733716fffff', '891973346d7ffff', '89197334603ffff', '89197334617ffff', '891973346cbffff', '89197334613ffff', '8919733469bffff', '8919733468fffff', '89197334657ffff', '89197334683ffff'}",2.0,6.0
891973346d7ffff,"{'891973373a7ffff', '891973346dbffff', '8919733461bffff', '891973346d3ffff', '8919733468bffff', '89197334693ffff', '891973346c7ffff', '891973346c3ffff', '891973346cfffff', '8919733716fffff', '891973346d7ffff', '8919733716bffff', '891973346cbffff', '89197334613ffff', '89197337167ffff', '8919733469bffff', '8919733468fffff', '89197337163ffff', '89197334683ffff'}",1.0,7.0
89197334807ffff,"{'89197334817ffff', '891973348abffff', '89197334873ffff', '891973348afffff', '89197334837ffff', '8919733481bffff', '89197334833ffff', '8919733480bffff', '8919733480fffff', '891973348bbffff', '8919733488fffff', '8919733483bffff', '89197334807ffff', '8919733482bffff', '89197334813ffff', '89197334877ffff', '89197334823ffff', '891973348a3ffff', '89197334803ffff'}",1.0,5.0
8919733486fffff,"{'8919733486fffff', '89197334b83ffff', '8919733486bffff', '89197334873ffff', '89197334bc3ffff', '89197334bd3ffff', '89197334bc7ffff', '89197334863ffff', '89197334b93ffff', '8919733487bffff', '89197334b8bffff', '89197334bdbffff', '8919733482bffff', '89197334bd7ffff', '89197334ab7ffff', '89197334aa7ffff', '89197334b9bffff', '89197334877ffff', '89197334867ffff'}",1.0,5.0
89197334873ffff,"{'8919733486fffff', '89197334847ffff', '8919733486bffff', '89197334873ffff', '89197334863ffff', '89197334843ffff', '8919733487bffff', '8919733481bffff', '8919733480bffff', '8919733480fffff', '89197334857ffff', '89197334807ffff', '8919733483bffff', '8919733482bffff', '89197334ab7ffff', '8919733484fffff', '89197334867ffff', '89197334877ffff', '89197334803ffff'}",1.0,4.0
89197334877ffff,"{'8919733486fffff', '89197334847ffff', '8919733486bffff', '89197334873ffff', '89197334863ffff', '89197334b93ffff', '8919733487bffff', '89197334833ffff', '8919733480bffff', '8919733480fffff', '8919733482fffff', '89197334807ffff', '8919733483bffff', '8919733482bffff', '89197334867ffff', '89197334877ffff', '89197334823ffff', '89197334803ffff', '89197334b9bffff'}",1.0,6.0
891973348afffff,"{'89197334817ffff', '891973348abffff', '891973349dbffff', '891973349d3ffff', '89197334d6bffff', '891973348afffff', '89197334837ffff', '89197334833ffff', '891973348bbffff', '89197334807ffff', '8919733483bffff', '891973348a7ffff', '891973348b7ffff', '891973348a3ffff', '891973348b3ffff', '89197334827ffff', '891973349cbffff', '89197334823ffff', '891973349c3ffff'}",2.0,3.0
891973348d3ffff,"{'89197334c6fffff', '89197334c6bffff', '89197334c67ffff', '891973348dbffff', '891973348d7ffff', '891973348c7ffff', '8919733488bffff', '89197334c63ffff', '89197334ea7ffff', '89197334ea3ffff', '891973348c3ffff', '891973348cfffff', '89197334c7bffff', '89197334eafffff', '8919733489bffff', '891973348cbffff', '891973348d3ffff', '89197334eb7ffff', '89197334e37ffff'}",4.0,7.0
89197334b9bffff,"{'8919733486fffff', '89197334b97ffff', '89197334b83ffff', '89197334b8fffff', '8919733486bffff', '89197334bc3ffff', '89197334bd3ffff', '89197334bc7ffff', '89197334863ffff', '89197334b93ffff', '89197334b8bffff', '8919733482fffff', '8919733482bffff', '89197334bd7ffff', '89197334b87ffff', '89197334b13ffff', '89197334867ffff', '89197334877ffff', '89197334b9bffff'}",2.0,4.0
89197334c33ffff,"{'89197334c2fffff', '89197334c3bffff', '89197334c0fffff', '89197334ddbffff', '89197334c77ffff', '89197334ca3ffff', '89197334cafffff', '89197334c27ffff', '89197334cabffff', '89197334ca7ffff', '89197334c07ffff', '89197334c2bffff', '89197334c37ffff', '89197334c33ffff', '89197334c23ffff', '89197334c17ffff', '89197334dcbffff', '89197334c03ffff', '89197334cbbffff'}",2.0,9.0
89197334c37ffff,"{'89197334c2fffff', '89197334c3bffff', '89197334ddbffff', '89197334ca3ffff', '89197334cafffff', '89197334d5bffff', '89197334dd3ffff', '89197334dcfffff', '89197334c27ffff', '89197334cabffff', '89197334ca7ffff', '89197334c07ffff', '89197334c2bffff', '89197334c37ffff', '89197334d53ffff', '89197334c23ffff', '89197334dc3ffff', '89197334dcbffff', '89197334c33ffff'}",3.0,7.0
89197334c3bffff,"{'89197334c2fffff', '89197334c67ffff', '89197334c3bffff', '89197334c0fffff', '89197334c77ffff', '89197334c0bffff', '89197334cafffff', '89197334893ffff', '89197334c27ffff', '89197334cabffff', '89197334c63ffff', '89197334c07ffff', '89197334c2bffff', '89197334c37ffff', '89197334c23ffff', '89197334c17ffff', '89197334c03ffff', '89197334c73ffff', '89197334c33ffff'}",1.0,7.0
89197334c77ffff,"{'89197334c6bffff', '89197334c6fffff', '89197334c2fffff', '89197334c67ffff', '89197334c3bffff', '89197334c0fffff', '89197334c0bffff', '89197334c77ffff', '89197334c47ffff', '89197334893ffff', '89197334c63ffff', '89197334c07ffff', '89197334c2bffff', '89197334c23ffff', '89197334c7bffff', '8919733489bffff', '89197334c03ffff', '89197334c73ffff', '89197334c33ffff'}",1.0,4.0
89197334c9bffff,"{'89197334cc7ffff', '89197334c13ffff', '89197336a77ffff', '89197334c8fffff', '89197336a6bffff', '89197334c9bffff', '89197336a67ffff', '89197334c8bffff', '89197334cd3ffff', '89197334c97ffff', '89197336a63ffff', '89197336a6fffff', '89197334cd7ffff', '89197334cc3ffff', '89197334c93ffff', '89197336a2fffff', '89197334c83ffff', '89197334c87ffff', '89197336a2bffff'}",2.0,5.0
89197334ca7ffff,"{'89197334ddbffff', '89197336b7bffff', '89197334ca3ffff', '89197336b6fffff', '89197334cafffff', '89197334dd3ffff', '89197336b63ffff', '89197334cabffff', '89197334ca7ffff', '89197334cb7ffff', '89197334c37ffff', '89197334dc3ffff', '89197334cb3ffff', '89197334dcbffff', '89197334cbbffff', '89197336b6bffff', '89197336b4fffff', '89197334dd7ffff', '89197334c33ffff'}",1.0,9.0
89197334cb7ffff,"{'89197334ddbffff', '89197336b7bffff', '89197334ca3ffff', '89197334cafffff', '89197334dd3ffff', '89197336b63ffff', '89197336b47ffff', '89197336b73ffff', '89197334cabffff', '89197334ca7ffff', '89197336b4bffff', '89197334cb7ffff', '89197336b43ffff', '89197334cb3ffff', '89197334cbbffff', '89197336b6bffff', '89197336b4fffff', '89197336b6fffff', '89197334c87ffff'}",2.0,4.0
89197334cbbffff,"{'89197334ca3ffff', '89197334c13ffff', '89197334cafffff', '89197334c8fffff', '89197334cabffff', '89197334ca7ffff', '89197334c8bffff', '89197334c07ffff', '89197336b4bffff', '89197334c97ffff', '89197334cb7ffff', '89197334c17ffff', '89197334cb3ffff', '89197334cbbffff', '89197334c03ffff', '89197336b4fffff', '89197334c33ffff', '89197334c83ffff', '89197334c87ffff'}",1.0,6.0
89197334cd3ffff,"{'89197334cc7ffff', '89197336a7bffff', '89197334cdbffff', '89197334c9bffff', '89197336a6bffff', '89197336a67ffff', '891973341b7ffff', '89197334c8bffff', '891973341a7ffff', '89197334cd3ffff', '89197334ccfffff', '89197336a63ffff', '89197336a6fffff', '891973341afffff', '89197334137ffff', '89197334cd7ffff', '89197334cc3ffff', '89197334ccbffff', '891973341a3ffff'}",1.0,4.0
89197334d3bffff,"{'89197334d3bffff', '89197334d07ffff', '89197334d0bffff', '89197334d63ffff', '89197334dabffff', '89197334d37ffff', '89197334d33ffff', '89197334dafffff', '89197334d23ffff', '89197334d73ffff', '89197334d2fffff', '89197334d03ffff', '89197334d67ffff', '89197334993ffff', '89197334d2bffff', '89197334d0fffff', '89197334d27ffff', '89197334d17ffff', '89197334d77ffff'}",1.0,2.0
89197334d67ffff,"{'89197334d6fffff', '89197334d3bffff', '8919733498bffff', '89197334d63ffff', '891973349d7ffff', '89197334d6bffff', '891973349d3ffff', '8919733499bffff', '89197334d23ffff', '89197334d73ffff', '89197334d2fffff', '89197334983ffff', '89197334997ffff', '89197334d7bffff', '89197334d67ffff', '89197334993ffff', '89197334d2bffff', '89197334d0fffff', '89197334d77ffff'}",1.0,2.0
89197334d83ffff,"{'89197334d13ffff', '89197334d97ffff', '89197334dc7ffff', '891946cb64bffff', '89197334d87ffff', '89197334db3ffff', '89197334d83ffff', '89197336b2fffff', '89197334d8bffff', '89197334d9bffff', '891946cb65bffff', '89197334d8fffff', '89197334dbbffff', '89197336b2bffff', '89197334d93ffff', '89197334dd7ffff', '89197336b67ffff', '89197336b6fffff', '89197334d17ffff'}",1.0,1.0
89197334e37ffff,"{'891973348dbffff', '89197334e07ffff', '89197334e3bffff', '89197334e2bffff', '89197334e37ffff', '89197334e27ffff', '8919733485bffff', '89197334eabffff', '89197334e33ffff', '89197334ea7ffff', '89197334ea3ffff', '891973348c3ffff', '891973348cfffff', '89197334853ffff', '891973348d3ffff', '89197334eafffff', '891973348cbffff', '89197334e2fffff', '89197334e23ffff'}",1.0,12.0
89197334e87ffff,"{'8919733412fffff', '89197334e8fffff', '89197334c4fffff', '89197334c4bffff', '89197334eabffff', '89197334c5bffff', '89197334e13ffff', '89197334ea3ffff', '89197334e83ffff', '89197334ebbffff', '89197334e93ffff', '89197334e97ffff', '89197334c43ffff', '89197334e8bffff', '89197334e17ffff', '89197334eb7ffff', '89197334e9bffff', '89197334e87ffff', '89197334eb3ffff'}",3.0,13.0
89197334e8fffff,"{'89197334e03ffff', '89197334ec7ffff', '89197334e07ffff', '89197334e1bffff', '89197334ed7ffff', '89197334e8fffff', '89197334c4bffff', '89197334eabffff', '89197334e13ffff', '89197334ea3ffff', '89197334e83ffff', '89197334ebbffff', '89197334e93ffff', '89197334e97ffff', '89197334e8bffff', '89197334e17ffff', '89197334e9bffff', '89197334e87ffff', '89197334eb3ffff'}",1.0,13.0
89197334ea3ffff,"{'89197334c6bffff', '891973348dbffff', '89197334e07ffff', '89197334e8fffff', '89197334c4fffff', '89197334c4bffff', '89197334eabffff', '89197334e33ffff', '89197334ea7ffff', '89197334ea3ffff', '89197334ebbffff', '891973348d3ffff', '89197334c7bffff', '89197334eafffff', '89197334e17ffff', '89197334eb7ffff', '89197334e87ffff', '89197334eb3ffff', '89197334e37ffff'}",2.0,18.0
89197334eabffff,"{'89197334e03ffff', '891973348dbffff', '89197334e07ffff', '89197334e3bffff', '89197334e0fffff', '89197334e8fffff', '89197334e37ffff', '89197334eabffff', '89197334e33ffff', '89197334ea7ffff', '89197334e13ffff', '89197334ea3ffff', '89197334ebbffff', '89197334eafffff', '89197334e17ffff', '89197334eb7ffff', '89197334e87ffff', '89197334eb3ffff', '89197334e23ffff'}",5.0,14.0
89197334ebbffff,"{'89197334e03ffff', '89197334e07ffff', '89197334e8fffff', '89197334c4fffff', '89197334c4bffff', '89197334eabffff', '89197334e33ffff', '89197334ea7ffff', '89197334e13ffff', '89197334ea3ffff', '89197334e83ffff', '89197334ebbffff', '89197334eafffff', '89197334e97ffff', '89197334e8bffff', '89197334e17ffff', '89197334eb7ffff', '89197334e87ffff', '89197334eb3ffff'}",2.0,13.0
89197334ecfffff,"{'89197334e03ffff', '89197334e57ffff', '89197334ec7ffff', '89197334e53ffff', '89197334e1bffff', '89197334ed7ffff', '89197334ec3ffff', '89197334edbffff', '89197334ecfffff', '89197334e43ffff', '89197334e13ffff', '89197334327ffff', '89197334e5bffff', '89197334e8bffff', '89197334337ffff', '89197334ed3ffff', '89197334ecbffff', '89197334e47ffff', '89197334e0bffff'}",3.0,5.0
89197334edbffff,"{'89197334323ffff', '891973343afffff', '89197334ec7ffff', '89197334e53ffff', '89197334ed7ffff', '891973343a3ffff', '89197334ec3ffff', '89197334edbffff', '891973343abffff', '89197334ecfffff', '891973343b7ffff', '8919733416fffff', '89197334333ffff', '89197334327ffff', '8919733416bffff', '89197334337ffff', '891973343a7ffff', '89197334ed3ffff', '89197334ecbffff'}",1.0,9.0
8919733502bffff,"{'89197335037ffff', '8919733502bffff', '89197335033ffff', '89197335393ffff', '8919733503bffff', '8919733502fffff', '89197335073ffff', '8919733539bffff', '89197335077ffff', '89197335397ffff', '89197335067ffff', '89197335007ffff', '89197335027ffff', '8919733506fffff', '89197335023ffff', '89197335063ffff', '8919733500fffff', '8919733515bffff', '89197335383ffff'}",1.0,33.0
8919733502fffff,"{'89197335037ffff', '8919733502bffff', '89197335033ffff', '8919733514bffff', '89197335393ffff', '8919733503bffff', '891973351cbffff', '8919733502fffff', '8919733539bffff', '89197335077ffff', '89197335397ffff', '89197335143ffff', '89197335153ffff', '89197335067ffff', '8919733515bffff', '89197335023ffff', '89197335387ffff', '89197335027ffff', '89197335383ffff'}",1.0,42.0
8919733504fffff,"{'8919733507bffff', '8919733504fffff', '8919733506bffff', '8919733500bffff', '891973352b3ffff', '89197335073ffff', '89197335043ffff', '89197335057ffff', '891973352b7ffff', '891973352bbffff', '89197335053ffff', '89197335287ffff', '891973352a3ffff', '891973352a7ffff', '8919733504bffff', '89197335047ffff', '89197335063ffff', '89197335297ffff', '8919733505bffff'}",5.0,8.0
89197335063ffff,"{'8919733507bffff', '8919733504fffff', '8919733502bffff', '891973353d7ffff', '8919733506bffff', '8919733500bffff', '89197335393ffff', '8919733503bffff', '89197335073ffff', '8919733539bffff', '89197335077ffff', '891973352b7ffff', '89197335067ffff', '8919733506fffff', '891973353d3ffff', '891973352a7ffff', '89197335047ffff', '89197335063ffff', '8919733500fffff'}",1.0,19.0
89197335067ffff,"{'8919733507bffff', '8919733502bffff', '891973353d7ffff', '8919733506bffff', '89197335393ffff', '8919733503bffff', '8919733502fffff', '89197335073ffff', '8919733539bffff', '89197335077ffff', '89197335397ffff', '89197335067ffff', '8919733506fffff', '89197335023ffff', '8919733538bffff', '891973353d3ffff', '89197335063ffff', '8919733500fffff', '89197335383ffff'}",1.0,34.0
89197335077ffff,"{'8919733507bffff', '8919733502bffff', '89197335033ffff', '8919733506bffff', '8919733500bffff', '89197335393ffff', '8919733503bffff', '8919733502fffff', '89197335073ffff', '8919733539bffff', '89197335077ffff', '89197335067ffff', '89197335007ffff', '89197335003ffff', '8919733506fffff', '89197335023ffff', '89197335047ffff', '89197335063ffff', '8919733500fffff'}",2.0,15.0
8919733507bffff,"{'8919733507bffff', '8919733504fffff', '8919733506bffff', '8919733500bffff', '891973352b3ffff', '89197335073ffff', '89197335043ffff', '89197335077ffff', '89197335057ffff', '891973352b7ffff', '89197335067ffff', '8919733506fffff', '891973352a3ffff', '891973353d3ffff', '891973352a7ffff', '8919733504bffff', '89197335047ffff', '89197335063ffff', '8919733500fffff'}",1.0,10.0
891973350abffff,"{'89197335037ffff', '891973350afffff', '891973350abffff', '8919733508fffff', '89197335013ffff', '89197335033ffff', '8919733503bffff', '891973350bbffff', '891973350a3ffff', '89197335007ffff', '891973350b7ffff', '89197335003ffff', '891973350b3ffff', '89197335017ffff', '89197335023ffff', '891973351dbffff', '891973350a7ffff', '8919733500fffff', '89197335087ffff'}",1.0,7.0
